VNUM	LOCALE_NAME
1071	Animal demonic
1091	Demon rege
1092	Demon rege mândru
1093	Ingerul cu Coasa
1094	Demon rege comun
1095	Moarte albastra
1096	????
1101	Gheata Fermecata
1102	Balena Ucigasa de Gheata
1103	Insecta de Gheata
1104	Leu de gheaþã
1105	Om Îngheþat
1106	Yeti
1107	Golem de Gheata
1131	Aºchii Gheatã Lumea Jos
1132	Balenã ucigaºã gheaþã
1133	Insecta Inghetata
1134	Leu gheaþã lumea de jos
1135	Omul gheþii lumii de jos
1136	Yeti Salbatic
1137	Golem de Gheata Subteran
1151	Diavol de Gheata
1152	Balena Corn de Gheata
1153	Insecta de Gheata
1154	Seol-Gu
1155	Omul Ghetii
1156	Gigant de Gheata
1157	Golem de Gheata
1171	Gheaþã fermecatã rea
1172	Balenã cu corn d gh. rea
1173	Insecta de Gheata Rea
1174	Leu de gheaþã rãu
1175	Om Rau de Gheata
1176	Yeti rãu
1177	Golem de Gheata Puternic
1191	Vrajitoare de gheata brutala
1192	Vrajitoare Rea de Gheata
1301	Soldat Brotac
1302	General Brotac
1303	Cãpcãun
1304	Fantoma Tigrului Galben
1305	General Broasca Taur
1306	Naluca Tigrului Galben
1307	Naluca Tigrului Galben
1308	Naluca Tigrului Galben
1309	Naluca Tigrului Galben
1310	Naluca Tigrului Galben
1331	Soldat Brotac Mare
1332	Liderul General Brotac
1333	Cãpcãun mare
1334	Duhul Tigrului Galben
1335	Gen. broascã-bou mare
1401	Distrugãtor
1402	Luptãtor cu securea
1403	Miria-Luptãtor
1501	Golem de Piatra
1502	Golem de Piatra
1503	Golem de Stanca
1601	Cãpcãun rãzboinic
1602	Capcaun Macelar
1603	Berserker cãpcãun
1901	Noua Cozi
1902	Noua Cozi de Elita
1903	Noua Cozi de Elita
1904	Noua Cozi de Elita
1905	Noua Cozi de Elita
1906	Noua Cozi de Elita
2001	Pui de Paianjen
2002	Paianjen Otravitor
2003	Paianjen Otravitor Rosu
2004	Paianjen Gheara Toxic
2005	Paianjen Soldat
2031	Pui de Paianjen Otravit
2032	Paianjen OtravitorMortal
2033	Paianj.Otravit Mort Rosu
2034	Paianjen Gheara Toxica
2035	Paianjen Soldat Toxic
2036	Paianjen Soldat Mandru
2051	Pui Paianjen Toxic Rau
2052	Paianjen Otravitor Rau
2053	Paianjen Rosu Toxic Rau
2054	PaianjenGhearaToxicRau
2055	Paianjen Soldat ToxicRau
2061	Paianjen Otravitor Mic
2062	Paianjen Toxic Mortal
2063	Paianjen Toxic Rosu
2064	Paianjen Gheara Otravit
2065	Paianjen Soldat Otravit
2071	Paianjen Pui Mortal
2072	Pãi. otr. mort. brutal
2073	Pãi. otr. roºu brutal
2074	Pãi. otr. cu ghearã brut
2075	Paianjen Soldat Mortal
2076	Paianjen Otravitor Dur
2091	Regina Paianjenilor
2092	Regina Paianjen
2093	Vaduva Neagra
2094	Rege Paianjen
2095	Ou de Paianjen
2101	Vulpe de Desert
2102	Ochi Zburator Desert
2103	Scorpion Regal
2104	Om Scorpion Mic
2105	Arcas Scorpion
2106	Sarpe Spadasin
2107	Arcas Sarpe
2108	Talhar de Desert
2131	Om Scorpion
2132	Arcas Scorpion
2133	Luptãtor sabie ºarpe
2134	Arcas Sarpe
2135	Talhar de Desert
2151	Vulpe Salbatica de Deser
2152	Calugar Puternic
2153	Scorpion Regal Dur
2154	Om Scorpion Dur
2155	Scorpion Arcas Dur
2156	Sarpe Spadasin Dur
2157	Sarpe Arcas Dur
2158	Beduin Puternic
2191	Testoasa Gigant
2192	Þestoasã de deºert neagr
2201	Tigru Luptator Dur
2202	Spiritul Focului
2203	Tigru Luptator
2204	Flacara
2205	Luptator de Foc
2206	Regele Focului
2207	Regele negru al focului
2231	Tigru Luptator Puternic
2232	Spirit Flacara Dura
2233	Tigru Razboinic Dur
2234	Fantoma Razboinica Dura
2235	Razboinic Foc Dur
2291	Dragon Rosu
2301	Copac Fantoma
2302	Buturuga Fantoma
2303	Driada
2304	Salcia Fantoma
2305	Copac Rau
2306	Copac Fantoma Urias
2307	Copac Fantoma Nobil
2311	Copacul Rosu Fantoma
2312	Buturuga Fantoma Rosie
2313	Driada Rosie
2314	Salcia Fantoma Rosie
2315	Copac Rau Rosu
2401	Setaou Luptator
2402	Vânãtor Setaou
2403	Setaou Mistic
2404	Conducãtor Setaou
2411	Soldat Setaou
2412	Arcaº Setaou
2413	Judecãtor Setaou
2414	Comandant Setaou
2415	Comandant Setaou
2431	????
2432	????
2433	test
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Cãpitanul Yonghan
2492	Generalul Yonghan
2493	Beran-Setaou
2494	Cãpitanul Huashin
2495	Generalul Huashin
2501	Meduzele Iadului
2502	Cainele Iadului
2503	Zombie
2504	Ofiterul Iadului
2505	Gardianul Iadului
2506	Arcasul Iadului 2 Capete
2507	Gheare Diabolice
2508	Luptatorul Iadului
2509	Arcasul Iadului
2510	Sulitasul Iadului
2511	Parintele Iadului
2512	Maiorul Iadului
2513	Macelarul Iadului
2514	Generalul Iadului
2541	Luptator Satanic
2542	Arcas Satanic
2543	Sulitas Satanic
2544	Parinte Satanic
2545	Maior Satanic
2546	Macelar Satanic
2547	General Satanic
2591	Tartaros
2592	Ucigasul Iadului
2593	Ucigasul Iadului
2594	Ucigasul Iadului
2595	Erebos
2596	Creatura lui Azrael
2597	Charon
2598	Azrael
3001	Gnoll Razboinic
3002	Gnoll Arcas
3003	Gnoll Aparator
3004	Gnoll Magician
3005	Gnoll General
3090	Gnoll Lord
3091	Gnoll Suprem
3101	Capcaun cu Un Ochi
3102	Ciclop Soldat
3103	Ciclop Magician
3104	Ciclop Calau
3105	Generalul Outis
3190	Arges
3191	Polyphemos
3201	Manticore Razboinic
3202	Manticore Soldat
3203	Manticore Mag
3204	Manticore Calau
3205	Generalul Cor
3290	Rakshasa
3291	Martyaxwar
3301	Lemures Razbonic
3302	Lemures Soldat
3303	Lemures Magician
3304	Lemures Calau
3305	Lemures General
3390	Lemures Print
3391	Lemures Bodyguard
3401	Tritonic Moray
3402	Rechin Soldat
3403	Tritonic Magician
3404	Tritonic Vanator
3405	Tritonic Macelar
3490	General Kappa
3491	Triton
3501	Talhar Rosu Amazon
3502	Talhar Rosu Asasin
3503	Talhar Rosu Magician
3504	Talhar Rosu Calau
3505	General Negru
3551	Talhar Brutal Amazon
3552	Talhar Brutal Asasin
3553	Talhar Brutal Magician
3554	Talhar Brutal Calau
3555	General Alb
3590	Craniu
3591	Conducator Rosu
3595	Craniu Brutal
3596	Talhar Rosu Brutal
3601	Crab Razboinic
3602	Scorpion Arcas
3603	Crevete Soldat
3604	Pustnic Diabolic
3605	Crab Blindat
3690	Homar General
3691	Regele Crab
3701	Gigant Escroc
3702	Gigant Macelar
3703	Gigant Mag
3704	Colos
3705	Capitanul Carlig
3790	Gargoyle
3791	Regele Wubba
3801	Hangork
3802	Ork Arcas
3803	Orc Galagios
3804	Orc Mag
3805	Generalul Ogg
3890	Capitanul Shruk
3891	Marele Orc
3901	Copac Monstru
3902	Eoten
3903	Skouman
3904	Capitanul Carlig
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sycomore
3949	Portal: Noul Continent
3950	Kappa
3951	Laguna-Kappa
3952	Marea Adanca-Kappa
3953	Liderul Kappa
3954	Soldat Moray
3955	Razboinic Moray din Marea Adanca
3956	Regina Sirena
3957	Bruta Hydra
3958	Bruta Hydra
3959	Bruta Hydra
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Comoara Hidrey
3971	GArdianul Labirintului
3980	Maestrul Ebros
3981	Maestrul Aemon
4012	Blue coral creature
4013	Red coral creature
4014	Toxic coral creature
4015	Beach lobster
4016	Forest lobster
4017	Ocean lobster
4018	Deep water ogre
4019	Ocean naga
4020	Jungle lizard
4021	Water nightmare
4022	Brutal water nightmare
4023	Deep ocean creature
4024	King of oceans
5001	Pirat Tanaka
5002	Hae-Tae
5003	Maimuta
5004	Pirat Tanaka
5101	Gibon Soldat
5102	Gibon Grenadier
5103	Gibon Luptator
5104	Gibon General
5111	Maimuta Soldat
5112	Maimuta Grenadier
5113	Maimuta Luptator
5114	Maimuta General
5115	Maimuta de Piatra
5116	Maimuta Conducator
5121	Gorila Soldat
5122	Gorila Grenadier
5123	Gorila Luptator
5124	Gorila General
5125	Gorila de Piatra
5126	Gorila de Aur
5127	Gorila Conducator
5131	Soldat maim. intel. mic
5132	Arunc. maim. intel. mic
5133	Lupt. maim. intel. mic
5134	Gen. maim. inteligent mi
5141	Urangutan Soldat
5142	Aruncãtor maim. viclean
5143	Luptãtor maim. viclean
5144	Gen. maim. viclean
5145	Maim. de piatrã vicleanã
5146	Conducãtor maim. viclean
5151	Gorila Soldat Malefica
5152	Gorila Grenadier Malefic
5153	Luptãtor maim. rãu
5154	Gorila General Malefica
5155	Gorila de Piatra Malefic
5156	Gorila de Aur Malefica
5157	Conducãtor maim. rãu
5161	Maimuta de Piatra
5162	Maimuta Umblatoare
5163	Maimuta Lord
5201	Caine Salbatic
5202	Mistret Salbatic
5203	Mistret Rosu Salbatic
5204	Urs
5205	Urs Brun
5206	Urs Negru
5207	Urs Brun Flamand
5208	Tigru
5209	Tigru Alb
6001	Cenusa Spiritul Focului
6002	Cenusa Tigru de Foc
6003	Cenusa Flacara
6004	Cenusa Luptator de Foc
6005	Cenusa Regele Focului
6006	Troll Flacara-Stralucitor
6007	Cenusa Barba de Foc
6008	Cenusa General de Foc
6009	Cenusa Capetenie de Foc
6051	Ignitor
6091	Razador
6101	Cristal de Gheata
6102	Insecta de Gheata
6103	Om de Gheata
6104	Yeti de Gheata
6105	Golem de Gheata
6106	Troll de Gheata
6107	Barba de Gheata
6108	General de Gheata
6109	Lord de Gheata
6110	Yeti de Magma
6111	Golem de Magma
6112	Insecta de Magma
6113	Om de Magma 
6114	Cristal de Magma
6115	Yvern de Magma
6116	Gardianul Dragonului Idall
6117	Minionul lui Idall
6118	Statuie Dragon
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Regina Dragon Meley
6201	Yeti de Magma
6202	Golem de Magma
6203	Insecta de Magma
6204	Golem de Lava
6205	Cristal de Magma
6206	Yvern de Magma
6207	Gardianul Dragonului Idall
6209	Minionul lui Idall
6301	Rãzboinic Ochao
6302	Soldat Ochao
6303	Magician Ochao
6304	Cãlãu Ochao
6305	General Ochao
6306	Luptãtor Puternic Ochao
6307	Soldat Puternic Ochao
6308	Magician Puternic Ochao
6309	Executor Puternic Ochao
6310	General Puternic Ochao
6320	Razbonicul Umbrei
6321	Bagjanamu
6322	Razboinicul Umbrei Brutal
6391	Lord Ochao
6392	Gardã Ochao
6393	Lord Puternic Ochao
6394	Gardian Puternic Ochao
6401	Rãzboinic En-Tai
6402	Soldat En-Tai
6403	Druid En-Tai
6404	Vindecãtor En-Tai
6405	Gardian En-Tai
6406	Distrugãtor En-Tai
6407	Regele En-Tai-Usor
6408	En-Tai Regele Umbrei
6409	Vindecãtor Ochao
6410	Luptãtor Puternic En-Tai
6411	Soldat Puternic En-Tai
6412	Druid Puternic En-Tai
6413	Vraci Puternic En-Tai
6414	Asasin Puternic En-Tai
6415	Event Beran-Setaou
6416	Event Nemere
6417	Event Razador
6418	Event Jotun Thrym
6419	Zephyr
6420	Zephyr Imperial
6421	Zodiac Zephyr
6422	Lup
6423	Lup Imperial
6424	Lup Zodiac
6425	Zyong
6426	Zyong Imperial
6427	Zyong Zodiac
6428	Centaur
6429	Centaur Imperial
6430	Zodiac Centaur
6431	Ellyos
6432	Ellyos Imperial
6433	Zodiac Ellyos
6434	Gardian Dragon
6435	Gardian Dragon Imperial
6436	Zodiac Gardian Dragon
6437	Satan 
6438	Satan Imperial
6439	Zodiac Satan
6440	Condor
6441	Condor Imperial
6442	Zodiac Condor
6443	Zeul Yin
6444	Zeul Yin Zodiac
6445	Zeita Si
6446	Zeita Si Zodiac
6447	Garda lui Baashido
6448	Zeul Wei Zodiac
6449	Zeita Mao
6450	Zeita Mao Zodiac
6451	Zeul Hai
6452	Zeul Hai Zodiac
6453	Zeul Zi
6454	Zeul Zi Zodiac
6455	Zeul Shen
6456	Zeul Shen Zodiac
6457	Zeul Wu
6458	Zeul Wu Zodiac
6459	Zeul Chen
6460	Zeul Chen Zodiac
6461	Zeul Xu
6462	Zeul Xu Zodiac
6463	Zeul Chou
6464	Zeul Chou Zodiac
6465	Zeul You
6466	Zeul You Zodiac
6467	Zodiac Lup
6468	Zodiac Lup Albastru
6469	Zodiac Lykos
6470	Zodiac Mistret
6471	Zodiac Mistret rosu salbatic
6472	Zodiac Mi-Jung
6473	Zodiac Bera
6474	Zodiac Urs
6475	Zodiac Urs Grizzly
6476	Zodiac Urs Brun
6477	Zodiac Eun-Jung
6478	Zodiac Tigris
6479	Zodiac Tigru
6480	Zodiac Tigru Alb
6481	Zodiac Jin-Hee
6482	Zodiac Pui de paianjen
6483	Zodiac Paianjen Gheara Toxic
6484	Zodiac Capitanul Bestie
6485	Zodiac Insecta de gheata
6486	Zodiac Leu de Gheata
6487	Zodiac Om Inghetat
6488	Zodiac Yeti
6489	Zodiac Golem de Gheata
6490	Zodiac Scorpion Regal
6491	Zodiac Sarpe Spadasin
6492	Zodiac Sarpe Arcas
6493	Zodiac Talhar de Desert
6494	Zodiac Soldat Brotac
6495	General Brotac
6496	Zodiac Orc Elite
6497	Zodiac Spion Ork
6499	El. Zodiac Orc Vrajitor
6501	Tellios
6502	Tellios Imperial
6503	Zodiac Tellios
6504	Om de Fier
6505	Om de Fier Imperial
6506	Om de Fier Zodiac
6507	Ork
6508	Ork Imperial
6509	Zodiac Ork
6510	Typhoon
6511	Typhoon Imperial
6512	Zodiac Typhoon
6513	Zodiac Orc Negru
6514	Zodiac Orc Gigantic
6515	Zodiac Tigru Luptator
6516	Zodiac Spiritul Focului
6517	Zodiac Flacara
6518	Zodiac Luptator de foc
6519	Zodiac Regele Focului
6520	Metinul Sobolanului
6521	Metinul Oxului
6522	Metinul Leului
6523	Metinul Dragonului
6524	Metinul Sarpelui
6525	Metinul Calului
6526	Metinul Caprei
6527	Metinul Maimutei
6528	Metinul Cainelui
6529	Tun
6530	Tun
6531	Negustor Zodiac
6532	Yin
6534	Wei
6535	Mao
6536	Hai
6538	Shen
6540	Chen
6542	Chou
6543	You
7001	Maimuta Soldat
7002	Maimuta Jocheu
7003	Maimuta Soldat Gimu
7004	Maimuta Comandant
7005	Maimuta de Piatra
7006	Maimuþã  de Aur
7007	Maimuta General
7008	Muncitor Tu-Gui
7009	Controlor soldaþi Tu-Gui
7010	Comandor alb Tu-Gui
7012	Bi-Ma-Gui-An
7013	Scorpion Regal
7014	Om Scorpion Las
7015	Arcas Scorpion
7016	Luptãtor sabie ºarpe
7017	Arcas Sarpe
7018	Talhar de Desert
7019	Soldat Tu-ji
7020	Hwa-ryung
7021	Pierde-varã Tu-Ji
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Juk-Guimok negru
7029	Diavol de Gheata
7030	Balena Corn de Gheata
7031	Insecta de Gheata
7032	Seol-Gu
7033	Omul Ghetii
7034	Gigant de Gheata
7035	Golem de Gheata
7036	Diavol de Gheata
7037	Balena Corn de Gheata
7038	Insecta de Gheata
7039	Seol-Gu
7040	Omul Ghetii
7041	Gigant de Gheata
7042	Golem de Gheata
7043	Diavol de Gheata
7044	Balena Corn de Gheata
7045	Insecta de Gheata
7046	Seol-Gu
7047	Omul Ghetii
7048	Gigant de Gheata
7049	Golem de Gheata
7050	Ochi Zburator Desert
7051	Scorpion Regal
7052	Om Scorpion Mic
7053	Arcas Scorpion
7054	Sarpe Spadasin
7055	Arcas Sarpe
7056	Talhar de Desert
7057	Ochi Zburator Desert
7058	Scorpion Regal
7059	Om Scorpion Mic
7060	Arcas Scorpion
7061	Sarpe Spadasin
7062	Arcas Sarpe
7063	Talhar de Desert
7064	Ochi Zburator Desert
7065	Scorpion Regal
7066	Om Scorpion Mic
7067	Arcas Scorpion
7068	Sarpe Spadasin
7069	Arcas Sarpe
7070	Talhar de Desert
7071	Tigru Luptator Dur
7072	Spiritul Focului
7073	Tigru Luptator
7074	Flacara
7075	Luptator de Foc
7076	Tigru Luptator Dur
7077	Spiritul Focului
7078	Tigru Luptator
7079	Flacara
7080	Luptator de Foc
7081	Tigru Luptator Dur
7082	Spiritul Focului
7083	Tigru Luptator
7084	Flacara
7085	Luptator de Foc
7086	Buturuga Fantoma
7087	Driada
7088	Salcia Fantoma
7089	Copac Rau
7090	Buturuga Fantoma
7091	Driada
7092	Salcia Fantoma
7093	Copac Rau
7094	Buturuga Fantoma
7095	Driada
7096	Salcia Fantoma
7101	Canon
7102	Canon
7103	Balista Ploaie de Sageti
7104	Balista Ploaie de Sageti
7105	Turn
7106	Loc de foc
7107	Loc de foc
7108	Loc de foc
7109	Loc de foc
7110	Loc de foc
7111	Loc de foc
7112	Loc de foc
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Maimuta Razboinica Deka
7119	Maimuta Razboinica Oba
7120	Regele Keung
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
8001	Metinul Necazului
8002	Metinul Luptei
8003	Piatra Metin a Bataliei
8004	Metinul Lacomiei
8005	Metinul Amarului
8006	Metinul Intunericului
8007	Metinul Geloziei
8008	Metinul Sufletului
8009	Metinul Umbrei
8010	Metinul Puterii
8011	Metinul Diavolului
8012	Metinul Dizgratiei
8013	Metinul Mortii
8014	Metinul Crimelor
8015	Metinul Puterii
8016	Metinul Diavolului
8017	Metinul Dizgratiei
8018	Metinul Mortii
8019	Metinul Crimelor
8020	Stâncã Shinsoo
8021	Stâncã Jinno
8022	Stâncã Chunjo
8023	Stâncã imperialã
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metinul Muntelui
8032	Metinul Razbunarii
8033	Metinul Singuratatii
8034	Metinul Arogantei
8035	Metinul Eliberarii
8036	Metinul Tradarii
8037	Metinul Resentimentului
8038	Metinul Rasplatei
8039	Metinul Mandriei
8040	Metinul Invidiei
8041	Metin de Paste
8042	Metin de Paste
8043	Metin de Paste
8044	Metin de Paste
8045	Metin de Paste
8046	Metin de Paste
8047	Metin de Paste
8048	Metin de Paste
8049	Metin de Paste
8050	Metin de Paste
8051	Metinul Tristetii
8052	Metinul Carbunilor
8053	Metinul Vanitatii
8054	Metinul Furiei
8055	MetinulNenorocirilor
8056	MetinulRautatii
8057	Metin Focul Iadului
8058	Metin de Gheata
8059	Metinul Copacului Om
8060	Metin Dovleac
8061	Metinul Pãdurilor
8085	Metinul maimutelor
8101	Metinul Necazului
8102	Metinul Luptei
8103	Metinul Bataliei
8104	Metinul Lacomiei
8105	Metinul Amarului
8106	Metinul Intunericului
8107	Metinul Geloziei
8108	Metinul Sufletului
8109	Metinul Umbrei
8110	Metinul Puterii
8111	Metinul Diavolului
8112	Metinul Dizgratiei
8113	Metinul Mortii
8114	Metinul Crimelor
8115	Metinul Lunii
8200	Ciocolatã Piatrã Metin
8201	Ciocolatã Piatrã Metin
8203	Metinul Iluminarii
8411	Metinul Sangelui
8412	Metin Underground
8413	Metin Underground
8414	Metinul Razbunarea Sangelui
8416	Underwater metin
8417	Pirate metin
8418	Underwater egg
8421	Giant shell
8428	Metinul iubirii
8429	Ciocolata
8430	Metinul Slime
8431	Piatra gradinii
8432	Piatra din plante
8433	Piatra din gradina rea
8441	Beach metin
8442	Ocean metin
8443	Jungle totem
8501	Câine sãlbatic
8502	Mistret
8503	Urs
8504	Tigru Alb
8505	Orc Negru Gigant
8506	General Brotac
8507	Talhar de Desert
8508	Despot esoteric
8509	Incântãtor esoteric
8510	Luptator de Foc
8511	Golem de Gheata
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	test
8609	test
8610	test
8611	test
8612	????
8613	????
8614	??????
8615	??????
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Jigsaw
8620	Jason
8621	Michael Myers
8622	Freddy Krueger
8623	Leatherface
9001	Negustor de Arme
9002	Negustor de Armuri
9003	Magazinul General
9004	Ajutor pt. evenimente
9005	Administrator Depozit
9006	Femeia Batrana
9007	Negustor de arme
9008	Negustor de armuri
9009	Pescar
9010	Magazin de diverse
9011	Valentinshändlerin
9012	Teleporter
9139	Vinh-Moc
9140	Zekrom
9141	Gabriel
9142	Lucifer
9210	Stalp Sigiliu
9212	Sigiliu Cristal
9214	Gardianul Temnitei de cristal
9215	Pescar
9229	Doamna Valentin
9230	Vena de Rhodolita
9231	Monumentul iubirii
9232	Rhodolite
9233	Doamna Valentin
9234	Leac Necunoscut
9235	Driade
