VNUM	LOCALE_NAME
777	Conjurador Veneno
791	Líder Negro
792	Lider Fantasma Negro
793	Líder Negro Elite
794	Líder Fantasma Negro Mau
795	Lutador Elite
796	Lutador Esotérico Elite
901	Cadáver Fantasma
902	Cão Infestado
903	Homem Infestado
904	Espadachim Infestado
905	Lanceiro Infestado
906	Arqueiro Infestado
907	Líder Infestado
931	Cadáver Fantasma Bravo
932	Cão Infestado Bravo
933	Homem Infestado Bravo
934	Lutador Infestado Bravo
935	Lanceiro Infestado Bravo
936	Arqueiro Infestado Bravo
937	Líder Infestado Bravo
940	Crystal Soldier
941	Golem de Cristal
942	Tigre de cristal
943	Besta de cristal
944	Escorpião de Cristal
945	Tritseratops de Cristal
946	Besta de Cristal
947	Insecto de Cristal
948	Dragão de Cristal
949	Dino de Cristal
950	Rei dos Dragões de Cristal
965	Green piranha
966	Prehistoric piranha
967	Jellyfish
969	Bloodthirsty shark
970	Rainbow shark
971	Shark monster
972	Brutal shark beast
973	Sea star
974	Underwater frog
975	Sea beast
976	Strong sea beast
977	Sea killer
978	Strong sea killer
979	Drunk dead sailor
980	Haunted sailor
981	Dead sailor
982	Underwater pirate
983	Hammer pirate
984	Old underwater pirate
985	Pirate shief
986	Brutal fish
987	Pirate sovereign
988	Brutal pirate shief
991	Ovo Infestado
992	Portador de Praga
993	Portador de Praga Grande
1001	Soldado Demónio
1002	Arqueiro Demónio
1003	Demónio Lanceiro
1004	Demónio Xamã
1031	Soldado Demónio Vil
1032	Arqueiro Demónio Vil
1033	Demónio Lanceiro Vil
1034	Demónio Xamã Vil
1035	Fantasma de Rancor
1036	Fantasma do Caos
1037	Líder Demónio Vil
1038	Caveira Mestre Espada
1039	Caveira Voadora
1040	Fantasma Imortal
1041	Besta Demoníaca
1061	Soldado Demónio Bruto
1062	Arqueiro Demónio Bruto
1063	Demónio Lanceiro Bruto
1064	Demónio Xamã Bruto
1065	Fantasma de Rancor Bruto
1066	Fantasma do Caos Bruto
1067	Líder Demónio Bruto
1068	Fantasma Mestre Espada
1069	Caveira Voadora Bruta
1070	Fantasma Imortal
1071	Besta Demoníaca
1091	Rei Demónio
1092	Rei Demónio Elite
1093	Fantasma da Morte
1094	Rei Demónio Vil Elite
1095	Morte Azul
1096	????
1101	Gelo Encantado
1102	Orca do Gelo
1103	Insecto do Gelo
1104	Leão do Gelo
1105	Homem do Gelo
1106	Yeti
1107	Golem do Gelo
1131	Gelo Encantado Negro
1132	Orca de Gelo Negra
1133	Insecto de Gelo Negro
1134	Leão de Gelo Negro
1135	Homem de Gelo Negro
1136	Yeti Negro
1137	Golem de Gelo Negro
1151	Diabo de Gelo
1152	Orca Corno de Gelo
1153	Insecto do Gelo
1154	Seol-Gu
1155	Homem de Gelo
1156	Gigante do Gelo
1157	Golem do Gelo
1171	Gelo Encantado Mau
1172	Orca de Gelo Má
1173	Insecto de Gelo Mau
1174	Leão de Gelo Mau
1175	Homem de Gelo Mau
1176	Yeti Mau
1177	Golem de Gelo Mau
1191	Bruxa do Gelo Elite
1192	Bruxa de Gelo Suprema
1301	Soldado Rã de Árvore
1302	Líder Rã de Árvore
1303	Bogeyman
1304	Tigre Fantasma
1305	General Rã-Touro
1306	Tigre Fantasma Elite
1307	Tigre Fantasma Elite
1308	Tigre Fantasma Elite
1309	Tigre Fantasma Elite
1310	Tigre Fantasma Elite
1331	Soldado Rã-Árvore Grande
1332	Líder Rã-Árvore Grande
1333	Grande Bogeyman
1334	Tigre Fantasma Grande
1335	General Rã-Touro Má
1401	Destruidor
1402	Guerreiro de Machado
1403	Guerreiro Milenar
1501	Golem de Pedra
1502	Golem de Pedra
1503	Golem de Pedra Gigante
1601	Guerreiro Ogre
1602	Ogre Carniceiro
1603	Ogre Furioso
1901	Nove Caudas
1902	Nove Caudas Elite
1903	Nove Caudas Elite
1904	Nove Caudas Elite
1905	Nove Caudas Elite
1906	Nove Caudas Elite
2001	Bebé Aranha
2002	Aranha
2003	Aranha Vermelha
2004	Aranha Rubi
2005	Aranha Soldado
2031	Bebé Aranha Venenosa
2032	Aranha Mortal
2033	Aranha Vermelha Venenosa
2034	Aranha Rubi Venenosa
2035	Aranha Coronel
2036	Aranha Coronel Elite
2051	Bebé Aranha Venenosa Má
2052	Aranha Mortal Má
2053	Aranha Vermelha Má
2054	Aranha Rubi Venenosa Má
2055	Aranha Coronel Má
2061	Aranha Pequena
2062	Aranha Assassina
2063	Aranha Vermelha Mortal
2064	Aranha Rubi Mortal
2065	Aranha General
2071	Bebé Aranha Besta Veneno
2072	Aranha Besta Mortal
2073	Aranha Besta Vermelha
2074	Aranha Rubi Besta Veneno
2075	Aranha Besta Coronel
2076	Aranha Besta Forte
2091	Rainha Aranha
2092	Aranha Baronesa
2093	Rainha Aranha Negra
2094	Aranha Barão
2095	Ovo de Aranha
2101	Raposa do Deserto
2102	Olho Voador do Deserto
2103	Rei Escorpião
2104	Homem Escorpião Jovem
2105	Arqueiro Escorpião
2106	Serpente Guerreiro
2107	Serpente Arqueiro
2108	Bandido do Deserto
2131	Homem Escorpião Veneno
2132	Arqueiro Escorpião Mau
2133	Serpente Guerreiro Má
2134	Serpente Arqueiro Má
2135	Bandido do Deserto Mau
2151	Raposa do Deserto Forte
2152	Dervixe Forte
2153	Rei Escorpião Forte
2154	Homem Escorpião Forte
2155	Arqueiro Escorpião Forte
2156	Serpente Guerreiro Forte
2157	Serpente Arqueiro Forte
2158	Bandido do Deserto Forte
2191	Tartaruga Gigante
2192	Tartaruga Gigante Negra
2201	Tigre de Fogo Mau
2202	Fantasma de Chamas
2203	Tigre de Fogo
2204	Chama
2205	Guerreiro Chama
2206	Rei Chama
2207	Rei Chama Obscuro
2231	Tigre de Fogo Mau Forte
2232	Fantasma de Chamas Forte
2233	Tigre de Fogo Forte
2234	Fantasma de Chamas Forte
2235	Guerreiro Chama Forte
2291	Dragão Vermelho
2301	Árvore Fantasma
2302	Tronco Fantasma
2303	Dríade
2304	Salgueiro Fantasma
2305	Árvore do Mal
2306	Árvore Fantasma Gigante
2307	Lorde Árvore Fantasma
2311	Árvore Fantasma Rubra
2312	Tronco Fantasma Rubro
2313	Dríade Rubra
2314	Salgueiro Fantasma Rubro
2315	Árvore do Mal Vermelha
2401	Lutador Setaou
2402	Caçador Setaou
2403	Mística Setaou
2404	Líder Setaou
2411	Soldado Setaou
2412	Arqueiro Setaou
2413	Magistrada Setaou
2414	Comandante Setaou
2415	Comandante Setaou
2431	????
2432	????
2433	test
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Capitão Yonghan
2492	General Yonghan
2493	Beran-Setaou
2494	Capitão Huashin
2495	General Huashin
2501	Cadáver Infernal
2502	Cão Infernal
2503	Zombie
2504	Oficial Infernal
2505	Guarda Infernal
2506	Atirador Infernal
2507	Garra Infernal
2508	Guerreiro Infernal
2509	Arqueiro Infernal
2510	Lanceiro Infernal
2511	Padre Infernal
2512	Major Infernal
2513	Carniceiro Infernal
2514	General Infernal
2541	Guerreiro Infernal Mau
2542	Arqueiro Infernal Mau
2543	Lanceiro Infernal Mau
2544	Padre Infernal Mau
2545	Major Infernal Mau
2546	Carniceiro Infernal Mau
2547	General Infernal Mau
2591	Tartaros
2592	Bastardo Infernal
2593	Bastardo Infernal
2594	Bastardo Infernal
2595	Erebos
2596	Lacaio de Azrael
2597	Charon
2598	Azrael
3001	Guerreiro Gnoll
3002	Arqueiro Gnoll
3003	Defensor Gnoll
3004	Mago Gnoll
3005	General Gnoll
3090	Lorde Gnoll
3091	Guarda Supremo Gnoll
3101	Rufia de 1 Olho
3102	Soldado Ciclope
3103	Mago Ciclope
3104	Executor Ciclope
3105	General Outis
3190	Arges
3191	Polyphemos
3201	Guerreiro Mantícora
3202	Soldado Mantícora
3203	Mago Mantícora
3204	Executor Mantícora
3205	General Cor
3290	Rakshasa
3291	Martyaxwar
3301	Guerreiro Lémure
3302	Soldado Lémure
3303	Mago Lémure
3304	Executor Lémure
3305	General Lémure
3390	Príncipe Lémure
3391	Guarda-Costas Lémure
3401	Moreia Tritão
3402	Soldado Tubarão
3403	Mago Tritão
3404	Caçador Tritão
3405	Aterrorizador Tritão
3490	General Kappa
3491	Tritão
3501	Ladrão Rubro Amazona
3502	Ladrão Rubro Assassino
3503	Ladrão Rubro Mago
3504	Ladrão Rubro Executor
3505	General Negro
3551	Ladrão Brutal Amazona
3552	Ladrão Brutal Assassino
3553	Ladrão Brutal Mago
3554	Ladrão Brutal Executor
3555	General Branco
3590	Cara de Ossos
3591	Chefe Rubro
3595	Cara de Ossos Mau
3596	Chefe Rubro Brutal
3601	Guerreiro Caranguejo
3602	Artilheiro Escorpião
3603	Soldado Camarão
3604	Eremita Diabólico
3605	Caranguejo de Armadura
3690	General Lagosta
3691	Rei Caranguejo
3701	Mordedor Gigante
3702	Matador Gigante
3703	Mago Gigante
3704	Doigante
3705	Capitão Ganchos
3790	Gárgula
3791	Rei Wubba
3801	Hangorc
3802	Ogre Archie
3803	Ogre Briguento
3804	Ogre Mago
3805	General Ogg
3890	Capitão Shruk
3891	O Grande Ogre
3901	Árvore-Homem
3902	Eoten
3903	Skouman
3904	Capitão Ganchos
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sicómoro
3949	Portal: Novo Continente
3950	Kappa
3951	Kappa da Lagoa
3952	Kappa do Mar Profundo
3953	Líder Kappa
3954	Soldado Moray
3955	 Guerreiro Moray do Mar Profundo
3956	Rainha Siren
3957	Hydras Crude
3958	 Hydras Crude
3959	 Hydras Crude
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Tessouro 
3971	Guardião do labirinto
3980	Mestre Ebros
3981	Mestre Aemon
4012	Blue coral creature
4013	Red coral creature
4014	Toxic coral creature
4015	Beach lobster
4016	Forest lobster
4017	Ocean lobster
4018	Deep water ogre
4019	Ocean naga
4020	Jungle lizard
4021	Water nightmare
4022	Brutal water nightmare
4023	Deep ocean creature
4024	King of oceans
5001	Pirata Tanaka
5002	Hae-Tae
5003	Macaco
5004	Pirata Tanaka
5101	Soldado Macaco Fraco
5102	Lançador Macaco Fraco
5103	Lutador Macaco Fraco
5104	General Macaco Fraco
5111	Soldado Macaco
5112	Lançador Macaco
5113	Lutador Macaco
5114	General Macaco
5115	Macaco Pedra
5116	Líder Macaco
5121	Soldado Macaco Forte
5122	Lançador Macaco Forte
5123	Lutador Macaco Forte
5124	General Macaco Forte
5125	Macaco Pedra Forte
5126	Macaco Dourado Forte
5127	Líder Macaco Forte
5131	Pequeno Macaco General
5132	Pequeno Macaco Lançador
5133	Pequeno Macaco Lutador
5134	Pequeno Macaco General
5141	Macaco Soldado Esperto
5142	Macaco Lançador Esperto
5143	Macaco Lutador Esperto
5144	Macaco General Esperto
5145	Macaco Pedra Esperto
5146	Líder Macaco Esperto
5151	Macaco Soldado Mau Forte
5152	Macaco Lançador Mau For.
5153	Macaco Lutador Mau Forte
5154	Macaco General Mau Forte
5155	Macaco Pedra Mau Forte
5156	Macaco Dourado Mau Forte
5157	Macaco Líder Mau Forte
5161	Macaco Rocha
5162	Macaco Andante
5163	Lorde Macaco
5201	Cão Selvagem
5202	Javali Selvagem
5203	Javali Selvagem Rubro
5204	Urso
5205	Urso Castanho
5206	Urso Negro
5207	Urso Castanho Feroz
5208	Tigre
5209	Tigre Branco
6001	Fantasma de Brasas
6002	Tigre de Brasas
6003	Chama de Brasas
6004	Guerreiro de Brasas
6005	Rei de Brasas
6006	Troll das chamas
6007	Barba de Brasas
6008	General de Brasas
6009	Chefe de Brasas
6051	Incendiário
6091	Razador
6101	Cristal da Geada
6102	Insecto da Geada
6103	Homem da Geada
6104	Yeti da Geada
6105	Golem da Geada
6106	Troll da Geada
6107	Barba da Geada
6108	General da Geada
6109	Lorde da Geada
6110	Yeti de Magma
6111	Golem de Magma
6112	Inseto de Magma
6113	Homem Magma
6114	Cristal Magma
6115	Wyvern de Lava
6116	Idall Guarda Dragão
6117	Idall's Minion
6118	Estátua do Dragão
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Dragão Rainha Meley
6201	Yeti de Magma
6202	Golem de Magma
6203	Inseto de Magma
6204	Homem Magma
6205	Cristal Magma
6206	Wyvern de Lava
6207	Idall Guarda Dragão
6209	Estátua do Dragão
6301	Guerreiro Ochao
6302	Soldado Ochao
6303	Mago Ochao
6304	Executor Ochao
6305	General Ochao
6306	Guerreiro Ochao Rijo
6307	Soldado Ochao Rijo
6308	Mago Ochao Rijo
6309	Executor Ochao Rijo
6310	General Ochao Rijo
6320	Guerreiro da Escuridão
6321	Bagjanamu
6322	Guerreiro Sombra Brutal
6391	Lorde Ochao
6392	Guarda-Costas Ochao
6393	Lorde Ochao Rijo
6394	Guarda-Costas Ochao Rijo
6401	Guerreiro En-Tai
6402	Soldado En-Tai
6403	Druida En-Tai
6404	Curandeiro En-Tai
6405	Guardião En-Tai
6406	Destruidor En-Tai
6407	Rei En-Tai-Light
6408	Rei da Escuridão En-Tai
6409	Curandeiro Ochao
6410	Guerreiro En-Tai Rijo
6411	Soldado En-Tai Rijo
6412	Druida En-Tai Rijo
6413	Curandeiro En-Tai Rijo
6414	Destruidor En-Tai Rijo
6415	Beran-Setaou de Evento
6416	Nemere de Evento
6417	Razador de Evento
6418	Jotun Thrym de Evento
6419	Zephyr
6420	Zephyr Imperial
6421	Zephyr do Zodiaco
6422	lobo
6423	Lobo Imperial
6424	Lobo do Zodiaco
6425	Zyong
6426	Zyong Imperial
6427	Zyong Zodiac
6428	Centauro
6429	Centauro Imperial
6430	Centauro do Zodiaco
6431	Ellyos
6432	Ellyos Imperial
6433	Ellyos do Zodíaco
6434	Dragão Guardião
6435	Guardião Dragão Imperial
6436	Dragão Guardião Do Zodiaco
6437	Satan
6438	Diabo Imperial
6439	Diabo do Zodíaco 
6440	Condor
6441	Condor Imperial
6442	Condor Zodiac
6443	Zeul Yin
6444	Zeul Yin do Zodiaco
6445	Zeita Si
6446	Deusa Si do Zodíaco
6447	Garda Lui Baashido
6448	Lacaio de Idall
6449	Zeita Mao
6450	Zeita Mao Zodiac
6451	Deus Hai
6452	Deus Hai do Zodíaco
6453	Zeul Zi
6454	Zeul Zi do Zodiaco
6455	Zeul Shen
6456	Deus Shen do Zodíaco
6457	Zeul Wu
6458	Zeul Wu do Zodiaco
6459	Zeul Chen
6460	Zeul Chen Do Zódiaco
6461	Deus Xu
6462	Zeul Xu Zodiac
6463	Zeul Chou
6464	Deus Chou do Zodíaco
6465	Zeul You
6466	Deus You do Zodíaco
6467	Lobo do Zodíaco
6468	Lobo do Zodiaco
6469	Lyoks do Zodiaco
6470	Javali do Zodiaco
6471	Javalí do Zodiaco
6472	Mi-Jung do Zodíaco
6473	Bera do Zodíaco
6474	Urso do Zodíaco
6475	Urso Cinza do Zodíaco
6476	Urso castanho do Zodiaco
6477	Eun-Jung do Zodíaco
6478	Tigre do zodiaco
6479	Tigre do Zodíaco
6480	Tigre Branco do Zodíaco
6481	Jin-Hee do Zodíaco
6482	Aranha Bebe do Zódiaco
6483	Aranha Rubi do Zodíaco
6484	Capitão Veneno do Zodíaco
6485	Inseto de gelo do Zodiaco
6486	Leão do Gelo do Zodíaco
6487	Homem de Gelo Negro do Zodíaco
6488	Zodiac Yeti
6489	Golem de Gelo do Zodíaco
6490	Rei Escorpião do Zodiaco
6491	Serpente Guerreiro do Zodíaco
6492	Cobra arqueira do Zodiaco
6493	Zodiac Desert Outlaw
6494	Soldado Rã de Árvore do Zodiaco
6495	Líder Rã de Árvore
6496	Orc do Zodíaco Elite
6497	Orc Explorador Elite do Zodíaco
6499	Orc Feiticeiro Elite do Zodíaco
6501	Tellios
6502	Tellios Imperial
6503	Tellios do Zodiaco
6504	Homem de Ferro
6505	Homem de Ferro Imperial
6506	Homem de Ferro do Zodíaco
6507	Ork
6508	Ork Imperial
6509	Ork do Zodíaco
6510	Typhoon
6511	Typhoon Imperial
6512	Tufão Zodíaco
6513	Orc Negro do Zodiaco
6514	Orc Preto Gigante do Zodíaco
6515	Tigre de Fogo do Zodíaco
6516	Fantasma de Fogo do Zodiaco
6517	Chama do Zodíaco
6518	Guerreiro Chama do Zodiaco
6519	Rei Chamas do Zódiaco
6520	Metin do Rato
6521	Metin do Ox
6522	Metin do Tigre
6523	Metin do dragão
6524	Metin da Cobra
6525	Metin do cavalo
6526	Metin da Cabra
6527	Metin do Macaco
6528	Metin do Cão
6529	Canhão
6530	Canhão
6531	Mercador do Zodiaco
6532	Yin
6534	Wei
6535	Mao
6536	Hai
6538	Shen
6540	Chen
6542	Chou
6543	You
7001	Macaco Soldado
7002	Macaco Cavaleiro
7003	Macaco Soldado Gimu
7004	Comandante Macaco
7005	Macaco Pedra
7006	Macaco Dourado
7007	General Macaco
7008	Trabalhador Tu-Gui
7009	Examinador Tu-Gui
7010	Comandante Branco Tu-Gui
7012	Bi-Ma-Gui-An
7013	Rei Escorpião
7014	Homem Escorpião Esperto
7015	Arqueiro Escorpião
7016	Serpente Guerreiro
7017	Serpente Arqueiro
7018	Bandido do Deserto
7019	Soldado Tu-Ji
7020	Hwa-ryung
7021	Vagabundo Tu-Ji
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Juk-Guimok Preto
7029	Diabo de Gelo
7030	Orca Corno de Gelo
7031	Insecto do Gelo
7032	Seol-Gu
7033	Homem de Gelo
7034	Gigante do Gelo
7035	Golem do Gelo
7036	Diabo de Gelo
7037	Orca Corno de Gelo
7038	Insecto do Gelo
7039	Seol-Gu
7040	Homem de Gelo
7041	Gigante do Gelo
7042	Golem do Gelo
7043	Diabo de Gelo
7044	Orca Corno de Gelo
7045	Insecto do Gelo
7046	Seol-Gu
7047	Homem de Gelo
7048	Gigante do Gelo
7049	Golem do Gelo
7050	Olho Voador do Deserto
7051	Rei Escorpião
7052	Homem Escorpião Jovem
7053	Arqueiro Escorpião
7054	Serpente Guerreiro
7055	Serpente Arqueiro
7056	Bandido do Deserto
7057	Olho Voador do Deserto
7058	Rei Escorpião
7059	Homem Escorpião Jovem
7060	Arqueiro Escorpião
7061	Serpente Guerreiro
7062	Serpente Arqueiro
7063	Bandido do Deserto
7064	Olho Voador do Deserto
7065	Rei Escorpião
7066	Homem Escorpião Jovem
7067	Arqueiro Escorpião
7068	Serpente Guerreiro
7069	Serpente Arqueiro
7070	Bandido do Deserto
7071	Tigre de Fogo Mau
7072	Fantasma de Chamas
7073	Tigre de Fogo
7074	Chama
7075	Guerreiro Chama
7076	Tigre de Fogo Mau
7077	Fantasma de Chamas
7078	Tigre de Fogo
7079	Chama
7080	Guerreiro Chama
7081	Tigre de Fogo Mau
7082	Fantasma de Chamas
7083	Tigre de Fogo
7084	Chama
7085	Guerreiro Chama
7086	Tronco Fantasma
7087	Dríade
7088	Salgueiro Fantasma
7089	Árvore do Mal
7090	Tronco Fantasma
7091	Dríade
7092	Salgueiro Fantasma
7093	Árvore do Mal
7094	Tronco Fantasma
7095	Dríade
7096	Salgueiro Fantasma
7101	canhão
7102	canhão
7103	Arqueiro Ballista
7104	Arqueiro Ballista
7105	Torre
7106	Terra
7107	Terra
7108	Terra
7109	Terra
7110	Terra
7111	Terra
7112	Terra
7113	Cheeta
7114	Kraton
7115	Charley
7116	Nini
7117	Zulu
7118	Macaco Guerreiro Deka
7119	Macaco Guerreiro Oba
7120	Rei Keung
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
8001	Metin da Dor
8002	Metin do Combate
8003	Metin da Batalha
8004	Metin da Ganância
8005	Metin Negra
8006	Metin da Escuridão
8007	Metin do Ciúme
8008	Metin da Alma
8009	Metin da Sombra
8010	Metin da Dureza
8011	Metin do Diabo
8012	Metin da Queda
8013	Metin da Morte
8014	Metin do Assassino
8015	Metin da Dureza
8016	Metin do Diabo
8017	Metin da Queda
8018	Metin da Morte
8019	Metin do Assassino
8020	Rocha Shinsoo
8021	Rocha Jinno
8022	Rocha Chunjo
8023	Rocha Imperador
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin da Montanha
8032	Metin da Vingança
8033	Metin da Solidão
8034	Metin da Arrogância
8035	Metin da Salvação
8036	Metin da Traição
8037	Metin do Ressentimento
8038	Metin da Desforra
8039	Metin do Orgulho
8040	Metin da Malevolência
8041	Metin da Páscoa
8042	Metin da Páscoa
8043	Metin da Páscoa
8044	Metin da Páscoa
8045	Metin da Páscoa
8046	Metin da Páscoa
8047	Metin da Páscoa
8048	Metin da Páscoa
8049	Metin da Páscoa
8050	Metin da Páscoa
8051	Metin da Melancolia
8052	Metin da Brasa
8053	Metin da Vaidade
8054	Metin da Fúria
8055	Metin da Calamidade
8056	Metin da Maldade
8057	Metin Fogo do Purgatório
8058	Metin do Frio
8059	Metin dos Seres-Árvore
8060	Metin Abóbora
8061	Metin das Florestas
8085	Metin of Monkey
8101	Metin da Dor
8102	Metin do Combate
8103	Metin da Batalha
8104	Metin da Ganância
8105	Metin Negra
8106	Metin da Escuridão
8107	Metin do Ciúme
8108	Metin da Alma
8109	Metin da Sombra
8110	Metin da Dureza
8111	Metin do Diabo
8112	Metin da Queda
8113	Metin da Morte
8114	Metin do Assassino
8115	Metin da Lua
8200	Pedra Metin de Chocolate
8201	Pedra Metin de Chocolate
8203	 Metin da Iluminação
8411	Metin do Sangue
8412	Metin do Submundo
8413	Metin do Submundo
8414	Metin of Blood Revenge
8416	Underwater metin
8417	Pirate metin
8418	Underwater egg
8421	Giant shell
8428	Metin do Amor
8429	Chocolate
8430	Metin Slime
8431	Pedra do Jardim
8432	Pedra de Planta
8433	 Pedra do Jardim do Mal
8441	Beach metin
8442	Ocean metin
8443	Jungle totem
8501	Cão Selvagem
8502	Javali
8503	Urso
8504	Tigre Branco
8505	Orc Preto Gigante
8506	Lider Rã-Árvore
8507	Bandido do Deserto
8508	Atormentador Esotérico
8509	Conjurador Esotérico
8510	Guerreiro Chama
8511	Golem do Gelo
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	test
8609	test
8610	test
8611	test
8612	????
8613	????
8614	??????
8615	??????
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Jigsaw
8620	Jason
8621	Michael Myers
8622	Freddy Krueger
8623	Leatherface
9001	Vendedor de Armas
9002	Vendedor de Armaduras
9003	Loja Geral
9004	Ajudante de Evento
9005	Guarda do Armazém
9006	Idosa
9007	Vendedor de Armas
9008	Vendedor de Armaduras
9009	Pescador
9010	Loja Geral
9011	Valentinshändlerin
9012	Teleportador
9139	Vinh-Moc
9140	Zekrom
