VNUM	LOCALE_NAME
2062	Halálos mérgespók
2063	Vörös halálos mérgespók
2064	Ollós mérgespók
2065	Katona mérgespók
2071	Brutális bébi mérgespók
2072	Brutális halál.mérgespók
2073	Brut. vörös mérgespók
2074	Brut. ollós mérgespók
2075	Brutális katona pók
2076	Brut. erõs mérgespók
2091	Pók-királynõ
2092	Pók-bárónõ
2093	Sötét pók-királynõ
2094	Pók-báró
2095	Póktojás
2101	Sivatagi róka
2102	Sivatagi repülõ szem
2103	Skorpiókirály
2104	Fiatal Skorpióember
2105	Skorpió íjász
2106	Kígyó kardharcos
2107	Kígyó íjász
2108	Sivatagi bandita
2131	Bestia Skorpióember
2132	Skorpió íjász
2133	Kígyó kardharcos
2134	Kígyó íjász
2135	Sivatagi bandita
2151	Erõs sivatagi róka
2152	Erõs dervis
2153	Erõs skorpiókirály
2154	Erõs skorpióember
2155	Erõs skorpió íjász
2156	Erõs kígyó kardharcos
2157	Erõs kígyó íjász
2158	Erõs sivatagi bandita
2191	Nagy sivatagi teknõsbéka
2192	Sötét sivatagi teknõs
2201	Harci tigris szolga
2202	Lángszellem
2203	Harci tigris
2204	Láng
2205	Lángharcos
2206	Lángkirály
2207	Sötét lángkirály
2231	Erõs harci tigris szolga
2232	Erõs láng lélek
2233	Erõs harci tigris
2234	Erõs láng
2235	Erõs láng harcos
2291	Vörös sárkány
2301	Szellemfa
2302	Szellemtuskó
2303	Tündér
2304	Szellemfûz
2305	Gonosz fa
2306	Óriási szellemfa
2307	Szellemfa fejedelem
2311	Vörös szellemfa
2312	Vörös szellemtuskó
2313	Vörös tündér
2314	Vörös szellemfûz
2315	Vörös gonosz fa
2401	Setaou Harcos
2402	Setaou Vadász
2403	Setaou látnok
2404	Setaou Vezér
2411	Setaou Katona
2412	Setaou Íjász
2413	Setaou Bíró
2414	Setaou Parancsnok
2415	Setaou Parancsnok
2431	????
2432	????
2433	test
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Yonghan Parancsnok
2492	Yonghan Tábornok
2493	Beran-Setaou
2494	Huashin Parancsnok
2495	Huashin Tábornok
2501	Pokol medúza
2502	Pokolkutya
2503	Zombi
2504	Pokol-tiszt
2505	Pokol-õr
2506	Kétfejû Pokol-íjász
2507	Pokolkarom
2508	Pokolharcos
2509	Pokol-íjász
2510	Pokol-lándzsás
2511	Pokol-lelkész
2512	Pokol-õrnagy
2513	Pokol-mészáros
2514	Pokol-generális
2541	Gonosz pokolharcos
2542	Gonosz Pokol-íjász
2543	Gonosz pokol-lándzsás
2544	Gonosz pokol-lelkész
2545	Gonosz pokol-õrnagy
2546	Gonosz pokol-mészáros
2547	Gonosz pokol-generális
2591	Tartaros
2592	Pokol-fattyú
2593	Pokol-fattyú
2594	Pokol-fattyú
2595	Erebos
2596	Azrael megidézettje
2597	Charon
2598	Azrael
3001	Gnoll harcos
3002	Gnoll íjász
3003	Gnoll védelmezõ
3004	Gnoll mágus
3005	Gnoll tábornok
3090	Gnoll Nagyúr
3091	Legfõbb Gnoll-õr
3101	Egyszemû harcos
3102	Küklopsz katona
3103	Küklopsz mágus
3104	Küklopsz hóhér
3105	Outis tábornok
3190	Argosz
3191	Polyphemos
3201	Mantikór harcos
3202	Mantikór katona
3203	Mantikór mágus
3204	Mantikór hóhér
3205	Kór tábornok
3290	Rakshasa
3291	Martyaxwar
3301	Lemur harcos
3302	Lemur katona
3303	Lemur mágus
3304	Lemur hóhér
3305	Lemur tábornok
3390	Lemur herceg
3391	Lemur testõr
3401	Tritoni muréna
3402	Cápa katona
3403	Tritoni mágus
3404	Tritoni vadász
3405	Tritoni hasító
3490	Kappa tábornok
3491	Triton
3501	Vörös tolvaj amazon
3502	Vörös tolvaj orgyilkos
3503	Vörös tolvaj mágus
3504	Vörös tolvaj hóhér
3505	Fekete tábornok
3551	Brut.vörös tolvaj amazon
3552	Brut.v.tolvaj orgyilkos
3553	Brut. vörös tolvaj mágus
3554	Brut. vörös tolvaj hóhér
3555	Fehér tábornok
3590	Arccsont
3591	Vörös fõnök
3595	Brutális Arccsont
3596	Brutális Vörös fõnök
3601	Tarisznyarák harcos
3602	Skorpió lövész
3603	Garnélarák katona
3604	Ördögi remete
3605	Páncélozott tarisznyarák
3690	Homár tábornok
3691	Tarisznyarák király
3701	Gigantikus harapó
3702	Gigantikus mészáros
3703	Gigantikus mágus
3704	Duplantikus
3705	Kampós kapitány
3790	Gargoyle
3791	Wubba király
3801	Hangork
3802	Íjász ogre
3803	Fegyveres ogre
3804	Ogre mágus
3805	Ogg tábornok
3890	Shruk kapitány
3891	A Nagy Ogre
3901	Fûz-ember
3902	Eoten
3903	Skouman
3904	Kampós kapitány
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	Albus tábornok
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sycomore
3949	Portal: New Continent
3950	Kappa
3951	Lagoon Kappa
3952	Deep-Sea Kappa
3953	Kappa leader
3954	Moray soldier
3955	Deep-Sea Moray Warrior
3956	Siren Queen
3957	Hydras Crude
3958	Hydras Crude
3959	Hydras Crude
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Hydra's Treasure
3971	Guardian of the Labyrinth
3980	Maester Ebros
3981	Maester Aemon
4012	Blue coral creature
4013	Red coral creature
4014	Toxic coral creature
4015	Beach lobster
4016	Forest lobster
4017	Ocean lobster
4018	Deep water ogre
4019	Ocean naga
4020	Jungle lizard
4021	Water nightmare
4022	Brutal water nightmare
4023	Deep ocean creature
4024	King of oceans
5001	Tanaka kalóz
5002	Hae-Tae
5003	Majom
5004	Tanaka kalóz
5101	Gyenge majomkatona
5102	Gyenge majomhajító
5103	Gyenge majomharcos
5104	Gyenge majomgenerális
5111	Majomkatona
5112	Majomhajító
5113	Majomharcos
5114	Majomgenerális
5115	Kõmajom
5116	Majomvezér
5121	Erõs majomkatona
5122	Erõs majomhajító
5123	Erõs majomharcos
5124	Erõs majomgenerális
5125	Erõs kõmajom
5126	Erõs aranymajom
5127	Erõs majomvezér
5131	Okos kicsi majomkatona
5132	Okos kicsi majomhajító
5133	Okos kicsi majomharcos
5134	Okos kicsi majomgenerál.
5141	Ravasz majomkatona
5142	Ravasz majomhajító
5143	Ravasz majomharcos
5144	Ravasz majomgenerális
5145	Ravasz kõmajom
5146	Ravasz majomvezér
5151	Gonosz majomkatona
5152	Gonosz majomhajító
5153	Gonosz majomharcos
5154	Gonosz majomgenerális
5155	Gonosz kõmajom
5156	Gonosz aranymajom
5157	Gonosz majomvezér
5161	Sziklamajom
5162	Gyalogló majom
5163	Majomfejedelem
5201	Vadkutya
5202	Vaddisznó
5203	Vörös vaddisznó
5204	Medve
5205	Barnamedve
5206	Feketemedve
5207	Éhes barnamedve
5208	Tigris
5209	Fehér tigris
6001	Parázs-lángszellem
6002	Parázs-lángtigris
6003	Parázs-láng
6004	Parázs-lángharcos
6005	Parázs-lángkirály
6006	Ember Flame Troll
6007	Parázs-lángszakáll
6008	Parázs-lángtábornok
6009	Parázs-lángvezér
6051	Ignitor
6091	Razador
6101	Fagykristály
6102	Fagybogár
6103	Fagyember
6104	Fagyjeti
6105	Fagygólem
6106	Fagytroll
6107	Fagyszakáll
6108	Fagytábornok
6109	Fagyfejedelem
6110	Magmajeti
6111	Magmagólem
6112	Magmarovar
6113	Magma Men
6114	Magmakristály
6115	Magma-Wyvern
6116	Sárkányfigyelõ Idall
6117	Idall kegyence
6118	Sárkányszobor
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Sárkánykirálynõ Meley
6201	Magma Yeti
6202	 Lava Golem
6203	 Magma Bug
6204	 Magma Man
6205	Magma Crystal
6206	Magma Wyvern
6207	 Dragon Watcher Idall
6209	Sárkány szobor
6301	Ochao harcos
6302	Ochao katona
6303	Ochao mágus
6304	Ochao hóhér
6305	Ochao tábornok
6306	Erõs Ochao harcos
6307	Erõs Ochao katona
6308	Erõs Ochao mágus
6309	Erõs Ochao hóhér
6310	Erõs Ochao tábornok
6320	Shadow Warrior
6321	Bagjanamu
6322	Brutal Shadow Warrior
6391	Ochao nagyúr
6392	Ochao testõr
6393	Erõs Ochao fejedelem
6394	Erõs Ochao testõr
6401	En-Tai harcos
6402	En-Tai katona
6403	En-Tai druida
6404	En-Tai gyógyító
6405	En-Tai õr
6406	En-Tai romboló
6407	En-Tai-Light King
6408	En-Tai-Shadow King
6409	Ochao gyógyító
6410	Erõs En-Tai harcos
6411	Erõs En-Tai katona
6412	Erõs En-Tai druida
6413	Erõs En-Tai gyógyító
6414	Erõs En-Tai romboló
6415	Beran-Setaou esemény
6416	Nemere esemény
6417	Razador esemény
6418	Jotun Thrym esemény
6419	Zephyr
6420	Zephyr Imperial
6421	Zephyr Zodiac
6422	Lup
6423	Lup Imperial
6424	Lup Zodiac
6425	Zyong
6426	Zyong Imperial
6427	Zyong Zodiac
6428	Centaur
6429	Centaur Imperial
6430	Centaur Zodiac
6431	Ellyos
6432	Ellyos Imperial
6433	Ellyos Zodiac
6434	Gardian Dragon
6435	Gardian Dragon Imperial
6436	Gardian Dragon Zodiac
6437	Satan
6438	Satan Imperial
6439	Satan Zodiac
6440	Condor
6441	Condor Imperial
6442	Condor Zodiac
6443	Zeul Yin
6444	Zeul Yin Zodiac
6445	Zeita Si
6446	Zeita Si Zodiac
6447	Garda Lui Baashido
6448	Zeul Wei Zodiac
6449	Zeita Mao
6450	Zeita Mao Zodiac
6451	Zeul Hai
6452	Zeul Hai Zodiac
6453	Zeul Zi
6454	Zeul Zi Zodiac
6455	Zeul Shen
6456	Zeul Shen Zodiac
6457	Zeul Wu
6458	Zeul Wu Zodiac
6459	Zeul Chen
6460	Zeul Chen Zodiac
6461	Zeul Xu
6462	Zeul Xu Zodiac
6463	Zeul Chou
6464	Zeul Chou Zodiac
6465	Zeul You
6466	Zeul You Zodiac
6467	Zodiac Wolf
6468	Zodiac Blue Wolf
6469	Zodiac Lykos
6470	Zodiac Wild Boar
6471	Red Zodiac Wild Boar
6472	Zodiac Mi-Jung
6473	Zodiákus Bera
6474	Zodiac Bear
6475	Zodiac Grizzly Bear
6476	Zodiac Brown Bear
6477	Zodiákus Eun-Jung
6478	Zodiac Tigris
6479	Zodiac Tiger
6480	White Zodiac Tiger
6481	Zodiákus Jin-Hee
6482	Zodiac Baby Spider
6483	Zodiac Claw Spider
6484	Zodiákus Brutális kapitány
6485	Zodiac Ice Bug
6486	Zodiac Ice Lion
6487	Frosty Zodiac Ice Man
6488	Zodiac Yeti
6489	Zodiákus jéggólem
6490	Zodiac King Scorpion
6491	Zodiac Snake Swordman
6492	Zodiac Snake Archer
6493	Zodiac Desert Outlaw
6494	Zodiac Tree Frog Soldier
6495	Tree Frog Leader
6496	Elite Zodiac Orc
6497	Elite Zodiac Orc Scout
6499	El. Zodiac Orc Sorcerer
6501	Tellios
6502	Tellios Imperial
6503	Tellios Zodiac
6504	Om de Fier
6505	Om de Fier Imperial
6506	Om de Fier Zodiac
6507	Ork
6508	Birodalmi ork
6509	Ork Zodiac
6510	Typhoon
6511	Typhoon Imperial
6512	Typhoon Zodiac
6513	Black Zodiac Orc
6514	Fekete zodiákus óriás ork
6515	Zodiac Fighting Tiger
6516	Zodiac Flame Ghost
6517	Zodiac Flame
6518	Zodiac Flame Warrior
6519	Zodiac Flame King
6520	Metin of the Rat
6521	Metin of the Ox
6522	Metin of the Tiger
6523	Metin of the Dragon
6524	Metin of the Snake
6525	Metin of the Horse
6526	Metin of the Goat
6527	Metin of the Monkey
6528	Metin of the Dog
6529	Ágyú
6530	Ágyú
6531	Zodiac Merchant
6532	Yin
6534	Wei
6535	Mao
6536	Hai
6538	Shen
6540	Chen
6542	Chou
6543	Te
7001	Majomkatona
7002	Majomlovas
7003	Gimu majomkatona
7004	Majomparancsnok
7005	Kõmajom
7006	Aranymajom
7007	Majomgenerális
7008	Tu-Gui dolgozó
7009	Tu-Gui katona vizsgáló
7010	Tu-Gui fehér parancsnok
7012	Bi-Ma-Gui-An
7013	Skorpiókirály
7014	Okos skorpióember
7015	Skorpió íjász
7016	Kígyó kardharcos
7017	Kígyó íjász
7018	Sivatagi bandita
7019	Tu-ji katona
7020	Hwa-ryung
7021	Tu-Ji csavargó
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Fekete Juk-Guimok
7029	Jég ördög
7030	Jégfogú gyilkos bálna
7031	Jég rovar
7032	Seol-Gu
7033	Jég ember
7034	Jég óriás
7035	Jég gólem
7036	Jég ördög
7037	Jégfogú gyilkos bálna
7038	Jég rovar
7039	Seol-Gu
7040	Jég ember
7041	Jég óriás
7042	Jég gólem
7043	Jég ördög
7044	Jégfogú gyilkos bálna
7045	Jég rovar
7046	Seol-Gu
7047	Jég ember
7048	Jég óriás
7049	Jég gólem
7050	Sivatagi repülõ szem
7051	Skorpiókirály
7052	Fiatal Skorpióember
7053	Skorpió íjász
7054	Kígyó kardharcos
7055	Kígyó íjász
7056	Sivatagi bandita
7057	Sivatagi repülõ szem
7058	Skorpiókirály
7059	Fiatal Skorpióember
7060	Skorpió íjász
7061	Kígyó kardharcos
7062	Kígyó íjász
7063	Sivatagi bandita
7064	Sivatagi repülõ szem
7065	Skorpiókirály
7066	Fiatal Skorpióember
7067	Skorpió íjász
7068	Kígyó kardharcos
7069	Kígyó íjász
7070	Sivatagi bandita
7071	Harci tigris szolga
7072	Láng szellem
7073	Harci tigris
7074	Láng
7075	Láng harcos
7076	Harci tigris szolga
7077	Láng szellem
7078	Harci tigris
7079	Láng
7080	Láng harcos
7081	Harci tigris szolga
7082	Láng szellem
7083	Harci tigris
7084	Láng
7085	Láng harcos
7086	Szellemtuskó
7087	Tündér
7088	Szellemfûz
7089	Gonosz fa
7090	Szellemtuskó
7091	Tündér
7092	Szellemfûz
7093	Gonosz fa
7094	Szellemtuskó
7095	Tündér
7096	Szellemfûz
7101	Ágyú
7102	Ágyú
7103	Jégzápor ostromgép
7104	Jégzápor ostromgép
7105	Torony
7106	Tûzhely
7107	Tûzhely
7108	Tûzhely
7109	Tûzhely
7110	Tûzhely
7111	Tûzhely
7112	Tûzhely
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Majom-harcos Deka
7119	Majom-harcos Oba
7120	Keung király
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
8001	Bánat Metinje
8002	Harc Metinje
8003	Csata Metinje
8004	Mohóság Metinje
8005	Fekete Metinje
8006	Sötétség Metinje
8007	Féltékenység Metinje
8008	Lélek Metinje
8009	Árnyék Metinje
8010	Keménység Metinje
8011	Ördög Metinje
8012	Bukás Metinje
8013	Halál Metinje
8014	Gyilkosság Metinje
8015	Keménység Metinje
8016	Ördög Metinje
8017	Bukás Metinje
8018	Halál Metinje
8019	Gyilkosság Metinje
8020	Shinsoo szikla
8021	Jinno szikla
8022	Chunjo szikla
8023	Császár szikla
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Hegy metinje
8032	Bosszú Metinje
8033	Magány metinje
8034	Gõg metinje
8035	Megváltás metinje
8036	Árulás metinje
8037	Nezehtelés metinje
8038	Megtorlás metinje
8039	Büszkeség metinje
8040	Rosszakarat metinje
8041	Húsvét Metin
8042	Húsvét Metin
8043	Húsvét Metin
8044	Húsvét Metin
8045	Húsvét Metin
8046	Húsvét Metin
8047	Húsvét Metin
8048	Húsvét Metin
8049	Húsvét Metin
8050	Húsvét Metin
8051	Homály metinje
8052	Parázs metinje
8053	Hiúság metinje
8054	Harag metinje
8055	Balsors metinje
8056	Rosszindulat metinje
8057	Tisztítótûz metinje
8058	Hideg metinje
8059	Fa-lények metinje
8060	Sütõtök Metin
8061	Erdõk Metinje
8085	Metin of Monkey
8101	Bánat Metinje
8102	Harc Metinje
8103	Csata Metinje
8104	Mohóság Metinje
8105	Fekete Metinje
8106	Sötétség Metinje
8107	Féltékenység Metinje
8108	Lélek Metinje
8109	Árnyék Metinje
8110	Keménység Metinje
8111	Ördög Metinje
8112	Bukás Metinje
8113	Halál Metinje
8114	Gyilkosság Metinje
8115	Hold metinje
8200	Csokoládé Metinkõ
8201	Csokoládé Metinkõ
8203	Megvilágosodás Metinje
8411	Metin of blood
8412	Metin of the Underground
8413	Metin of the Underground
8414	Metin of Blood Revenge
8416	Underwater metin
8417	Pirate metin
8418	Underwater egg
8421	Giant shell
8428	Metin of Love
8429	Csokoládé
8430	Slime Metin
8431	Garden stone
8432	Plant stone
8433	Evil garden stone 
8441	Beach metin
8442	Ocean metin
8443	Jungle totem
8501	Vad kutya
8502	Vaddisznó
8503	Medve
8504	Fehér tigris
8505	Fekete ork óriás
8506	Fabéka vezér
8507	Sivatagi bandita
8508	Ezoterikus kínzó
8509	Ezoterikus ördögûzõ
8510	Lángharcos
8511	Jég gólem
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	test
8609	test
8610	test
8611	test
8612	????
8613	????
8614	??????
8615	??????
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Jigsaw
8620	Jason
8621	Michael Myers
8622	Freddy Krüger
8623	Bõrpofa
9001	Fegyverkereskedõ
9002	Fegyverzet-kereskedõ
9003	Vegyeskereskedõ Eladónõ
9004	Esemény segítõ
9005	Raktáros
9006	Öregasszony
9007	Fegyverkereskedõ
9008	Fegyverzet-kereskedõ
9009	Halász
9010	Vegyeskereskedés
9011	Valentinshändlerin
9012	Teleportos
9139	Vinh-Moc
9140	Zekrom
9141	Gabriel
9142	Lucifer
9210	Crystal pillar
9212	Crystal seal
9214	Guardian of the Crystal Cave
9215	Fisher
9229	Lady Valentine
9230	Rhodolite vein
9231	Monument of Love
9232	Rhodolite
9233	Lady Valentine
9234	Unknown herb
9235	Dryad
9236	Thu-Rang
9237	Seal Stone
9238	Nyálka
9239	Vinh-Moc
9240	Zekrom
9241	Gabriel
9242	Lucifer
9262	Pirate lady
9263	Fossils
9264	Bomb box
9265	Menhir
9266	Shell totem
9439	Garden door
9441	Botani
9442	Old container
9443	Enchanted fountain
9444	Poisoned botani
9445	Mushrooms
9446	Honey hive
9460	Garden wolf
9461	Bee worker
9462	Bee warrior
9463	Hungry plant
9464	Carnivorous plant
9465	Root creature
9466	Garden soldier
9467	Garden general 
9468	Evil plant
9469	Nagy növény
9470	Evil big plant
9471	Raguwan
9472	Garden Tyrant
9473	Carnivorous plant
9474	Root creature
9475	Garden soldier
9476	Garden general
9477	Brut. carnivorous plant
9478	Brut. root creature
9479	Brut. garden soldier
9480	Brut. garden general
9481	Infected bees
10001	Yayang_Terület 4002 8995
10002	Yongan_terület 4503 9050
