VNUM	LOCALE_NAME
553	Arquero Salvaje Fuerte
554	General Salvaje Fuerte
591	Capitán Bestial
595	Geum-Chul Bestial
601	Orco
602	Explorador Orco
603	Luchador Orco
604	Hechicero Orco
631	Orco Élite
632	Explorador Orco Élite
633	Luchador Orco Élite
634	Hechicero Orco Élite
635	General Orco Élite
636	Orco Negro
637	Gigante Orco Negro
651	Orco Grande Osado
652	Expl. Orco Grande Osado
653	Luch. Orco Grande Osado
654	Hechic.Orco Grande Osado
655	Gen. Orco Grande Osado
656	Orco Negro Osado
657	Orco Gigante Negro Osado
670	Prehistoric octopus
671	Underwater devil
672	Ku'dhul
673	Dangerous Ku'dhul
674	Brutal Ku'dhul
675	Armored giant crab
676	Ku'thal
691	Jefe Orco
692	Jefe Orco Élite
693	rey orco maldito
694	orco jefe maldito
695	orco maldito
696	orco  maldito explorador orco
697	Cursed Bold Black Orc
698	orco gigante nedro negrita maldito
701	Fanático Oscuro
702	Arahan Oscuro
703	Luchador Arahan Esotér.
704	Jefe Arahan Esotérico
705	Ejecutor Esotérico
706	Torturador Oscuro
707	Requeridor Oscuro
731	Fanático Oscuro Soberbio
732	Arahan Oscuro Soberbio
733	Luchador Oscuro Soberbio
734	Coronel Oscuro Soberbio
735	Ejecutor Oscuro Soberbio
736	Torturador Esot. Élite
737	Requeridor Esot. Élite
751	Gran Fanático
752	Gran Arahan
753	Gran Luchador Arahan
754	Gran Arahan Élite
755	Gran Verdugo
756	Gran Torturador
757	Gran Evocador
760	hydra-egg
761	Amore's Bear
762	odio arpía
763	pinker troll
764	joven valen árbol
765	el arbol de valtenin
766	limo
767	Aggressive Slime
768	reina de limo
771	Fanático Bestial
772	Arahan Bestial
773	Luchador Arahan Bestial
774	Jefe Arahan Bestial
775	Verdugo Bestial
776	Torturador Bestial
777	Evocador Bestial
791	Líder Oscuro
792	Líder Fantasma Oscuro
793	Líder Oscuro Élite
794	Líder Fant. Oscuro Élite
795	Luchador Élite
796	Luchador Esotérico Élite
901	Fantasma Cadáver
902	Perro Plaga
903	Hombre Plaga
904	Espadachín Plaga
905	Lancero Plaga
906	Arquero Plaga
907	Líder Plaga
931	Fantasma Cadáver Furioso
932	Perro Plaga Furioso
933	Hombre Plaga Furioso
934	Luchador Plaga Furioso
935	Lancero Plaga Furioso
936	Arquero Plaga Furioso
937	Líder Plaga Furioso
940	soldado de cristal
941	Crystal Golem
942	tigre de cristal
943	bestia de cristal
944	Crystal Scorpion
945	crystal tritseratops
946	Raza. bestia de cristal
947	insecto de cristal 
948	dragon de cristal
949	Crystal dino
950	Rey de dragones de cristal
965	Green piranha
966	Prehistoric piranha
967	Jellyfish
969	Bloodthirsty shark
970	Rainbow shark
971	Shark monster
972	Brutal shark beast
973	Sea star
974	Underwater frog
975	Sea beast
976	Strong sea beast
977	Sea killer
978	Strong sea killer
979	Drunk dead sailor
980	Haunted sailor
981	Dead sailor
982	Underwater pirate
983	Hammer pirate
984	Old underwater pirate
985	Pirate shief
986	Brutal fish
987	Pirate sovereign
988	Brutal pirate shief
991	Huevo Plaga
992	Portador Plaga
993	Portador Plaga Gigante
1001	Soldado Demonio
1002	Arquero Demonio
1003	Demonio Lancero
1004	Chamán Demonio
1031	Soldado Vil Demonio
1032	Arquero Vil Demonio
1033	Lancero Vil Demonio
1034	Chamán Vil Demonio
1035	Fantasma Del Rencor
1036	Fantasma Del Caos
1037	Líder Vil Demonio
1038	Maestro Espada Calavera
1039	Calavera Voladora
1040	Fantasma Inmortal
1041	Bestia Demoníaca
1061	Soldado Demonio Brutal
1062	Arquero Demonio Brutal
1063	Lancero Brutal
1064	Chamán Demonio Brutal
1065	Fantasma Rencor Brutal
1066	Fantasma Del Caos Brutal
1067	Líder Demonio Brutal
1068	Maestro Espada Fantasma
1069	Calavera Voladora Brutal
1070	Fantasma Inmortal
1071	Bestia Demoníaca
1091	Rey Demonio
1092	Rey Demonio Soberbio
1093	Segador de la Muerte
1094	Rey Demonio Vil Élite
1095	Muerte Azul
1096	????
1101	Hielo Encantado
1102	Ballena de Hielo Asesina
1103	Bicho de Hielo
1104	León de Hielo
1105	Hombre de Hielo Glacial
1106	Yeti
1107	Golem de Hielo
1131	Raja de Hielo Infernal
1132	Ballena d Hielo Infernal
1133	Bicho de Hielo Infernal
1134	León de Hielo Infernal
1135	Hombre de Hielo Infernal
1136	Yeti Infernal
1137	Golem de Hielo Infernal
1151	Diablo de Hielo
1152	Ballena As. Cuerno Hielo
1153	Insecto de Hielo
1154	Seol-Gu
1155	Hombre de Hielo
1156	Gigante de Hielo
1157	Golem de Hielo
1171	Hielo Encantado Mezquino
1172	Ball. As. Hielo Mezquina
1173	Bicho de Hielo Mezquino
1174	León de Hielo Mezquino
1175	Hombre de Hielo Mezquino
1176	Yeti Mezquino
1177	Golem de Hielo Mezquino
1191	bruja de hielo brutal
1192	Bruja de Hielo Poderosa
1301	Soldado Rana Arborícola
1302	Líder Rana Arborícola
1303	Hombre del saco
1304	Tigre Fantasma Amarillo
1305	General Rana Toro
1306	Tigre Fant. Am. Élite
1307	Tigre Fant. Am. Élite
1308	Tigre Fant. Am. Élite
1309	Tigre Fant. Am. Élite
1310	Tigre Fant. Am. Élite
1331	Soldado Rana Arb. Grande
1332	Líder Rana Arb. Grande
1333	Gr. Hombre del saco
1334	Tigre Fant. Am. Grande
1335	General Rana Toro Malv.
1401	Destructor
1402	Luchador con Hacha
1403	Luchador Milenario
1501	Golem de Piedra
1502	Golem de Piedra
1503	Golem de Roca Gigante
1601	Guerrero Ogro
1602	Ogro Carnicero
1603	Ogro Frenético
1901	Nueve Colas
1902	Nueve Colas Élite
1903	Nueve Colas Élite
1904	Nueve Colas Élite
1905	Nueve Colas Élite
1906	Nueve Colas Élite
2001	Cría Araña
2002	Araña Veneno
2003	Araña Veneno Roja
2004	Araña Garra
2005	Araña Soldado
2031	Cría Araña Veneno
2032	Araña Veneno Letal
2033	Araña Ven. Roja Furiosa
2034	Araña Garra Veneno
2035	Araña Soldado Veneno
2036	Araña Soldado Soberbia
2051	Cría Araña Ven. Mezquina
2052	Araña Veneno Letal Mez.
2053	Araña Veneno Roja Mez.
2054	Araña Garra Veneno Mez.
2055	Araña Soldado Ven. Mez.
2061	Araña Veneno Pequeña
2062	Araña Veneno Letal
2063	Araña Veneno Letal Roja
2064	Araña Garra Veneno
2065	Araña Soldado Veneno
2071	Cría Araña Veneno Best.
2072	Araña Veneno Letal Best.
2073	Araña Veneno Roja Best.
2074	Araña Garra Veneno Best.
2075	Araña Soldado Ven. Best.
2076	Araña Ven. Fuerte Best.
2091	Reina Araña
2092	Baronesa Araña
2093	Reina Araña Oscura
2094	Barón Araña
2095	Huevo de Araña
2101	Zorro del Desierto
2102	Ojo Volador del Desierto
2103	Rey Escorpión
2104	Hombre Escorpión Joven
2105	Arquero Escorpión
2106	Espadachín Serpiente
2107	Arquero Serpiente
2108	Bandido del Desierto
2131	Hombre Escorpión Brutal
2132	Arquero Escorpión
2133	Espadachín Serpiente
2134	Arquero Serpiente
2135	Bandido del Desierto
2151	Zorro del Desierto Fuer.
2152	Derviche Fuerte
2153	Rey Escorpión Fuerte
2154	Hombre Escorpión Fuerte
2155	Arquero Escorpión Fuerte
2156	Espad. Serpiente Fuerte
2157	Arquero Serp. Fuerte
2158	Bandido del Des. Fuerte
2191	Tortuga Gigante
2192	Tortuga Gigante Oscura
2201	Siervo Tigre Luchador
2202	Fantasma llama
2203	Tigre Luchador
2204	Llama
2205	Guerrero Llama
2206	Rey Llama
2207	Rey Llama Oscuro
2231	Esclavo Tigre Luch.Fuer.
2232	Fantasma Llama Fuerte
2233	Tigre Luchador Fuerte
2234	Fantasma Llama Fuerte
2235	Guerrero Llama Fuerte
2291	Dragón Rojo
2301	Árbol Fantasma
2302	Tocón Fantasma
2303	Dríada
2304	Sauce Fantasma
2305	Árbol Diabólico
2306	Árbol Fantasma Gigante
2307	Señor Árbol Fantasma
2311	Árbol Fantasma Rojo
2312	Tocón Fantasma Rojo
2313	Dríada Roja
2314	Sauce Fantasma Rojo
2315	Árbol Diabólico Rojo
2401	Luchador Setaou
2402	Cazador Setaou
2403	Profetisa Setaou
2404	Jefe Setaou
2411	Soldado Setaou
2412	Arquero Setaou
2413	Magistrada Setaou
2414	Comandante Setaou
2415	Comandante Setaou
2431	????
2432	????
2433	test
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Capitán Yonghan
2492	General Yonghan
2493	Beran-Setaou
2494	Capitán Huashin
2495	General Huashin
2501	Medusa infernal
2502	Sabueso infernal
2503	Zombi
2504	Oficial infernal
2505	Guardia infernal
2506	Arquero bicéfalo inf.
2507	Tenaza infernal
2508	Guerrero infernal
2509	Arquero infernal
2510	Lancero infernal
2511	Sacerdote infernal
2512	Comandante infernal
2513	Masacrador infernal
2514	General infernal
2541	Guerrero inf. malvado
2542	Arquero infernal malvado
2543	Lancero infernal malvado
2544	Sacerdote inf. malvado
2545	Comandante inf. malvado
2546	Masacrador inf. malvado
2547	General inf. malvado
2591	Tártaro
2592	Bastardo infernal
2593	Bastardo infernal
2594	Bastardo infernal
2595	Érebo
2596	Cría de Azrael
2597	Caronte
2598	Azrael
3001	Luchador Gnoll
3002	Arquero Gnoll
3003	Defensor Gnoll
3004	Mago Gnoll
3005	General Gnoll
3090	Señor Gnoll
3091	Guardia superior Gnoll
3101	Matón cíclope
3102	Soldado cíclope
3103	Mago cíclope
3104	Verdugo cíclope
3105	General Outis
3190	Arges
3191	Polifemo
3201	Luchador mantícora
3202	Soldado mantícora
3203	Mago mantícora
3204	Verdugo mantícora
3205	General Cora
3290	Ráksasa
3291	Martyaxwar
3301	Luchador lemur
3302	Soldado lemur
3303	Mago lemur
3304	Verdugo lemur
3305	General lemur
3390	Príncipe lemur
3391	Guardaespaldas lemur
3401	Murénido tritón
3402	Soldado tiburón
3403	Mago tritón
3404	Cazador tritón
3405	Navajero tritón
3490	General Kappa
3491	Tritón
3501	Amazona ladrona roja
3502	Asesina ladrona roja
3503	Mago ladrón rojo
3504	Verdugo ladrón rojo
3505	General negro
3551	Amazona brutal lad. roja
3552	Asesina brutal lad. roja
3553	Mago brutal ladrón rojo
3554	Verdugo brutal lad. rojo
3555	General blanco
3590	Cara de huesos
3591	General rojo
3595	Cara de huesos brutal
3596	General rojo brutal
3601	Luchador cangrejo
3602	Arquero alacrán
3603	Soldado gamba
3604	Ermitaño diabólico
3605	Cangrejo acorazado
3690	General langosta
3691	Rey cangrejo
3701	Mordedor gigante
3702	Carnicero gigante
3703	Mago gigante
3704	Dosgante
3705	Capitán Karfio
3790	Gárgola
3791	Rey Yabba
3801	Verdogro
3802	Ogro Arqui
3803	Camorrero ogro
3804	Mago ogro
3805	General Ogg
3890	Capitán Shrak
3891	Gran ogro
3901	Sauzo
3902	Eoten
3903	Skouman
3904	Capitán Karfio
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnífex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sicomoro
3949	Portal: Nuevo Continente
3950	kappa
3951	Lagoon Kappa
3952	kappa de aguas profundas
3953	lider kappa
3954	Soldado Moray
3955	guerrero moray de aguas profundas
3956	Reina sirena
3957	Hydras Crude
3958	Hydras Crude
3959	Hydras Crude
3960	hidra
3961	hidra
3962	hidra
3963	hidra
3964	hidra
3965	Hydra's Treasure
3971	Guardian of the Labyrinth
3980	Maester Ebros
3981	Maester Aemon
4012	Blue coral creature
4013	Red coral creature
4014	Toxic coral creature
4015	Beach lobster
4016	Forest lobster
4017	Ocean lobster
4018	Deep water ogre
4019	Ocean naga
4020	Jungle lizard
4021	Water nightmare
4022	Brutal water nightmare
4023	Deep ocean creature
4024	King of oceans
5001	Pirata Tanaka
5002	Hae-Tae
5003	Mono
5004	Pirata Tanaka
5101	Soldado Mono Débil
5102	Lanzador Mono Débil
5103	Luchador Mono Débil
5104	General Mono Débil
5111	Soldado Mono
5112	Lanzador Mono
5113	Luchador Mono
5114	General Mono
5115	Mono de Piedra
5116	Líder Mono
5121	Soldado Mono Fuerte
5122	Lanzador Mono Fuerte
5123	Luchador Mono Fuerte
5124	General Mono Fuerte
5125	Mono de Piedra Fuerte
5126	Mono de Oro Fuerte
5127	Líder Mono Fuerte
5131	Soldado Mono Listo Peq.
5132	Lanzador Mono Listo Peq.
5133	Luchador Mono Listo Peq.
5134	General Mono Listo Peq.
5141	Soldado Mono Listo
5142	Lanzador Mono Listo
5143	Luchador Mono Listo
5144	General Mono Listo
5145	Mono de Piedra Listo
5146	Lider Mono Listo
5151	Sold. Mono Malef. Fuerte
5152	Lanz. Mono Malef. Fuerte
5153	Luch. Mono Malef. Fuerte
5154	Gen. Mono Malef. Fuerte
5155	Mono Pied. Malef. Fuerte
5156	Mono Oro Malef. Fuerte
5157	Líder Mono Malef. Fuerte
5161	Mono de Roca
5162	Mono Ambulante
5163	Señor Mono
5201	Perro salvaje
5202	Jabalí
5203	Jabalí rojo
5204	Oso
5205	Oso pardo
5206	Oso negro
5207	Oso pardo hambriento
5208	Tigre
5209	Tigre blanco
6001	Fantasma llamaascua
6002	Tigre llamaascua
6003	Llamaascua
6004	Guerrero llamaascua
6005	Rey llamaascua
6006	troll de llamas de ascuas
6007	Barba llamaascua
6008	General llamaascua
6009	Príncipe llamaascua
6051	Ignidor
6091	Arrador
6101	Cristal de escarcha
6102	Insecto de escarcha
6103	Hombre de escarcha
6104	Yeti de escarcha
6105	Gólem de escarcha
6106	Trol de escarcha
6107	Barba de escarcha
6108	General de escarcha
6109	Señor de la escarcha
6110	Magma Yeti
6111	Magma Golem
6112	magma bug
6113	Magma Men
6114	cristal de magma
6115	magma wyvern
6116	dragon watcher idall
6117	minion de idall
6118	estatua del dragón
6151	Esgel
6191	Nemere
6192	Jotun Thrym
6193	la reina del dragón meley 
6201	Magma Yeti
6202	 Lava Golem
6203	magma bug
6204	 Magma Man
6205	cristal de magma
6206	magma wyvern
6207	dragon watcher idall
6209	Estatua del Dragon
6301	Guerrero Ochao
6302	Soldado Ochao
6303	Mago Ochao
6304	Verdugo Ochao
6305	General Ochao
6306	Guerrero Ochao fuerte
6307	Soldado Ochao fuerte
6308	Mago Ochao fuerte
6309	Verdugo Ochao fuerte
6310	General Ochao fuerte
6320	guerrero de las sombras
6321	badjanamu
6322	brutal guerrero de las sombras
6391	Noble Ochao
6392	Guardia de los Ochao
6393	Noble Ochao fuerte
6394	Guardia de Ochao fuerte
6401	Guerrero En-Tai
6402	Luchador En-Tai
6403	Druida En-Tai
6404	Curandero En-Tai
6405	Guardián En-Tai
6406	Destructor En-Tai
6407	rey en-tai-light
6408	en-tai-shandow king
6409	Curandero Ochao
6410	Guerrero En-Tai fuerte
6411	Luchador En-Tai fuerte
6412	Druida En-Tai fuerte
6413	Curandero En-Tai fuerte
6414	Destructor En-Tai fuerte
6415	evento beran-setaou
6416	nemere evento
6417	razador evento
6418	Evento Jotun Thrym
6419	Céfiro
6420	zephyr imperial
6421	zephyr zodiac
6422	lup
6423	lup imperial
6424	lup zodiac
6425	zyong
6426	Zyong Imperial
6427	zyong zodiac
6428	centauro
6429	Centaur Imperial
6430	centauro zodiaco
6431	ellyos
6432	ellyos imperial
6433	ellyos del zodiaco
6434	dragón gardiano
6435	dragón gardiano imperial
6436	guardian del zodiaco del dragón
6437	satán
6438	satan imperial
6439	rhino sangriento
6440	Condor
6441	cóndor imperial
6442	zodiaco cóndor
6443	zeul yin
6444	Zeul Yin Zodiac
6445	zeita si
6446	Zeita Si Zodiac
6447	Garda lui Baashido
6448	zeul wei zodiac
6449	zeita mao
6450	zeita mao zodiac
6451	Zeul Hai
6452	zeul hai zodiac
6453	Zeul Zi
6454	zeul zi zodiac
6455	zeul shen
6456	zeul shen zodiac
6457	Zeul Wu 
6458	zeul wu zodiac
6459	zeul chen
6460	zeul chen zodiac
6461	zeul xu
6462	zeul xu zodiac
6463	Zeul Chou
6464	zeul chou zodiac
6465	Zeul You
6466	zeul you zodiac
6467	Lobo del zodiaco
6468	zodiaco lobo azul
6469	zodiac lykos
6470	zodiaco jabalí
6471	jabalí zodiaco rojo
6472	zodiac mi-jung
6473	Zodiac Bera
6474	Oso del zodiaco
6475	oso grizzly del zodiaco
6476	zodiaco, oso pardo
6477	zodiac eun-jung
6478	zodiaco tigris
6479	tigre del zodiaco
6480	tigre blanco del zodiaco
6481	Zodiac Jin-Hee
6482	Zodiac Baby Spider
6483	araña zodiacal 
6484	bestial zodiac captain
6485	zodiac ice bug
6486	zodiacal leo hielo
6487	Frosty Zodiac Ice Man
6488	Zodiac Yeti
6489	golem de hielo del zodiaco
6490	zodiac king scorpion
6491	zodiac snake swordman
6492	zodiac snake archer
6493	proscito del desierto del zodiaco
6494	soldado de la rana arbórea del zodiaco
6495	Tree Frog Leader
6496	orco zodiaco elite
6497	explorador de orcos del zodiaco de élite
6499	El. Hechicero de orcos del Zodiaco
6501	tellios
6502	trlios imperial
6503	Tellios Zodiac
6504	om de fier
6505	om de fier imperial
6506	om de fier zodiac
6507	ork
6508	ork imperial
6509	Ork Zodiac
6510	tifón
6511	tifón imperial
6512	tifón zodiaco
6513	orco negro del zodiaco
6514	gigante orco zodiaco negro
6515	zodiac fighting tiger
6516	Fantasma de la LLama del Zodiaco
6517	llama del zodiaco
6518	guerrero de la llama del zodiaco
6519	rey de la llama del zodiaco
6520	metin de la rata 
6521	metina del buey
6522	metin del tigre
6523	Metin of the Dragon
6524	Metin of the Snake
6525	metin del caballo
6526	metin de la cabra
6527	metin del mono
6528	Metin of the Dog
6529	cañón
6530	cañón
6531	Zodiac Merchant
6532	yin
6534	wei
6535	mao
6536	hai
6538	Shen
6540	chen
6542	Chou
6543	You
7001	Soldado Mono
7002	Jinete Mono
7003	Soldado Mono Gimu
7004	Comandante mono
7005	Mono de Piedra
7006	Mono de Oro
7007	General Mono
7008	Trabajador Tu-Gui
7009	Examinador Sold. Tu-Gui
7010	Comandante Blanco Tu-Gui
7012	Bi-Ma-Gui-An
7013	Rey Escorpión
7014	Hombre Escorpión Listo
7015	Arquero Escorpión
7016	Luchador Serpiente
7017	Arquero Serpiente
7018	Bandido del Desierto
7019	Soldado Tu-Ji
7020	Hwa-ryung
7021	Vagabundo Tu-Ji
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Juk-Guimok Negro
7029	Diablo de Hielo
7030	Ballena As. Cuerno Hielo
7031	Bicho de Hielo
7032	Seol-Gu
7033	Hombre de Hielo
7034	Gigante de Hielo
7035	Gólem de Hielo
7036	Diablo de Hielo
7037	Ballena As. Cuerno Hielo
7038	Bicho de Hielo
7039	Seol-Gu
7040	Hombre de Hielo
7041	Gigante de Hielo
7042	Gólem de Hielo
7043	Diablo de Hielo
7044	Ballena As. Cuerno Hielo
7045	Bicho de Hielo
7046	Seol-Gu
7047	Hombre de Hielo
7048	Gigante de Hielo
7049	Gólem de Hielo
7050	Ojo Volador del Desierto
7051	Rey Escorpión
7052	Hombre Escorpión Joven
7053	Arquero Escorpión
7054	Espadachín Serpiente
7055	Arquero Serpiente
7056	Bandido del Desierto
7057	Ojo Volador del Desierto
7058	Rey Escorpión
7059	Hombre Escorpión Joven
7060	Arquero Escorpión
7061	Espadachín Serpiente
7062	Arquero Serpiente
7063	Bandido del Desierto
7064	Ojo Volador del Desierto
7065	Rey Escorpión
7066	Hombre Escorpión Joven
7067	Arquero Escorpión
7068	Espadachín Serpiente
7069	Arquero Serpiente
7070	Bandido del Desierto
7071	Siervo Tigre Luchador
7072	Fantasma llama
7073	Tigre Luchador
7074	Llama
7075	Guerrero Llama
7076	Siervo Tigre Luchador
7077	Fantasma llama
7078	Tigre Luchador
7079	Llama
7080	Guerrero Llama
7081	Siervo Tigre Luchador
7082	Fantasma llama
7083	Tigre Luchador
7084	Llama
7085	Guerrero Llama
7086	Tocón Fantasma
7087	Dríada
7088	Sauce Fantasma
7089	Árbol Diabólico
7090	Tocón Fantasma
7091	Dríada
7092	Sauce Fantasma
7093	Árbol Diabólico
7094	Tocón Fantasma
7095	Dríada
7096	Sauce Fantasma
7101	cañón
7102	cañón
7103	Balista Arrowtide
7104	Balista Arrowtide
7105	Torre
7106	hogar
7107	hogar
7108	hogar
7109	hogar
7110	hogar
7111	hogar
7112	hogar
7113	Cheeta
7114	kraton
7115	charly
7116	nini
7117	zulú
7118	mokey warrior deka
7119	monkey warrior oba
7120	key keung
7121	kiros
7122	Manchú
7123	Sgok
7124	indrik
8001	Metin de Dolor
8002	Metin de Combate
8003	Metin de Batalla
8004	Metin de Avaricia
8005	Metin Negro
8006	Metin de Oscuridad
8007	Metin de Celos
8008	Metin de Alma
8009	Metin de Sombra
8010	Metin de Dureza
8011	Metin de Demonio
8012	Metin de Caída
8013	Metin de Muerte
8014	Metin de Asesino
8015	Metin de Dureza
8016	Metin de Demonio
8017	Metin de Caída
8018	Metin de Muerte
8019	Metin de Asesino
8020	Roca Shinsoo
8021	Roca Jinno
8022	Roca Chunjo
8023	Roca Emperador
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin de la Montaña
8032	Metin de la Venganza
8033	Metin de la Soledad
8034	Metin de la Arrogancia
8035	Metin de la Redención
8036	Metin de la Traición
8037	Metin de la Amargura
8038	Metin de la Retribución
8039	Metin de la Soberbia
8040	Metin de la Envidia
8041	Metin de Pascua
8042	Metin de Pascua
8043	Metin de Pascua
8044	Metin de Pascua
8045	Metin de Pascua
8046	Metin de Pascua
8047	Metin de Pascua
8048	Metin de Pascua
8049	Metin de Pascua
8050	Metin de Pascua
8051	Metin de las Tinieblas
8052	Metin de Ascuas
8053	Metin de Vanidad
8054	Metin de Furia
8055	Metin del Desastre
8056	Metin de la Infamia
8057	Metin del purgatorio
8058	Metin de Frío
8059	Metin arbórea
8060	Metin de calabaza
8061	Metin del bosque
8085	Metin of Monkey
8101	Metin de Dolor
8102	Metin de Combate
8103	Metin de Batalla
8104	Metin de Avaricia
8105	Metin Negro
8106	Metin de Oscuridad
8107	Metin de Celos
8108	Metin de Alma
8109	Metin de Sombra
8110	Metin de Dureza
8111	Metin de Demonio
8112	Metin de Caída
8113	Metin de Muerte
8114	Metin de Asesino
8115	Metin de la Luna
8200	Chocopiedra Metin
8201	Chocopiedra Metin
8203	Metin de Sabiduria
8411	metina de sangre
8412	metin of the underground
8413	metin of the underground
8414	Metin of Blood Revenge
8416	Underwater metin
8417	Pirate metin
8418	Underwater egg
8421	Giant shell
8428	metin de amor
8429	Chocolate
8430	slime metin
8431	Garden stone
8432	Plant stone
8433	Evil garden stone 
8441	Beach metin
8442	Ocean metin
8443	Jungle totem
8501	Perro Salvaje
8502	Jabalí Salvaje
8503	Oso
8504	Tigre Blanco
8505	Orco Gigante Negro
8506	Líder Rana Arborícola
8507	Bandido del Desierto
8508	Torturador Esotérico
8509	Requeridor Esotérico
8510	Guerrero Llama
8511	Golem de Hielo
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	test
8609	test
8610	test
8611	test
8612	????
8613	????
8614	??????
8615	??????
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Zep Hindle
8620	Jason
8621	Michael Myers
8622	Freddy Krüger
8623	Cara de Cuero
9001	Vendedor Tienda de Armas
9002	Vendedor Tienda Armadura
9003	Tienda General
9004	Ayudante de Eventos
9005	Encargado del almacén
9006	Anciana
9007	Vendedor Tienda de Armas
9008	Vendedor Tienda Armadura
9009	Pescador
9010	Tienda General
9011	Valentinshändlerin
9012	Teletransportador
9139	vinh-moc
9140	zekrom
9141	gabriel
9142	Lucifer
9210	pilar de cristal
9212	sello de cristal
9214	Guardian of the Crystal Cave
9215	pescador
9229	señora san valentín
9230	Vena rodolita
9231	monumento del amor
9232	Rhodolite
9233	señora san valentín
9234	hierba desconocida
9235	Dríada
9236	Thu-Rang
9237	Piedra de Sello
9238	limo
9239	vinh-moc
9240	zekrom
9241	gabriel
9242	Lucifer
9262	Pirate lady
9263	Fossils
9264	Bomb box
9265	Menhir
9266	Shell totem
9439	puerta de jardín
9441	botani
9442	contenedor viejo
9443	fuente encantada
9444	botani envenenado
9445	Hongos
9446	colmena de miel
9460	lobo de jardín
9461	trabajador de la abeja
9462	guerrero de la abeja
9463	Planta Hambrienta 
9464	planta carnívora
9465	Criatura raíz
9466	soldado de jardín
9467	Jardín General
9468	Planta Malvada
9469	palnta grande
