VNUM	LOCALE_NAME
493	Goo-Pae
494	Chuong
501	Wilder Infanterist
502	Wilder Ergebener
503	Wilder Bogenschütze
504	Wilder General
531	Brutaler Soldat
532	Brutaler Besessener
533	Brutaler Bogenschütze
534	Brutaler Spezialist
551	St. Wilder Infanterist
552	St. Wilder Ergebener
553	St. Wilder Bogenschütze
554	St. Wilder General
591	Brutaler Hauptmann
595	Brutaler Geum-Chul
601	Ork
602	Ork-Späher
603	Ork-Kämpfer
604	Ork-Zauberer
631	Stolzer Ork
632	Stolzer Ork-Späher
633	Stolzer Ork-Kämpfer
634	Stolzer Ork-Zauberer
635	Stolzer Ork-General
636	Schwarzer Ork
637	Schwarzer Ork-Riese
651	Mutiger gr. Ork
652	Mutiger gr. Orkspäher
653	Mutiger gr. Orkkämpfer
654	Mutiger gr. Orkzauberer
655	Mutiger gr. Orkgeneral
656	Mutiger Schw. Ork
657	Mutiger Schw. Orkriese
670	Prehistoric octopus
671	Underwater devil
672	Ku'dhul
673	Dangerous Ku'dhul
674	Brutal Ku'dhul
675	Armored giant crab
676	Ku'thal
691	Oberork
692	Dunkler Oberork
693	Verfl. Orkkönig
694	Verfl. Oberork
695	Verfl. Ork
696	Verfl. Ork-Späher
697	Verfl. Mutiger Schw. Ork
698	Verfl. Mutiger Schw. Orkriese
701	Dunkler Fanatiker
702	Dunkler Arahan
703	Dunkler Kämpfer
704	Oberer dunkler Arahan
705	Dunkler Scharfrichter
706	Dunkler Peiniger
707	Dunkler Beschwörer
731	Stolzer dunkl. Fanatiker
732	Stolzer dunkl. Arahan
733	Stolzer dunkl. Kämpfer
734	Stolzer dunkl. Oberst
735	Stolzer dunkl. Schütze
736	Stolzer dunkl. Peiniger
737	Stolzer dunkl. Zauberer
751	Hoher Fanatiker
752	Hoher Arahan
753	Hoher Arahan-Kämpfer
754	Hoher Ober-Arahan
755	Hoher Scharfrichter
756	Hoher Peiniger
757	Hoher  Beschwörer
760	Blutiges Rhinoo
761	Amore's Bär
762	Hass Harpyie
763	Pinker Troll
764	Junger valen. Baum
765	Valtenins Baum
766	Slime
767	Aggressive Slime
768	Slime Queen
771	Brutaler Fanatiker
772	Brutaler Arahan
773	Brutaler  Arahan-Kämpfer
774	Brutaler Ober-Arahan
775	Brutaler Scharfrichter
776	Brutaler Peiniger
777	Brutaler Beschwörer
791	Dunkler Anführer
792	Dunkler Geist-Anführer
793	Elite Dunkler Anführer
794	Elite Geist-Anführer
795	Elite Kämpfer
796	Elite dunkler Kämpfer
901	Leichengeist
902	Plagenhund
903	Plagenmann
904	Plagenschwertkämpfer
905	Plagenspeerkämpfer
906	Plagenbogenschütze
907	Plagenanführer
931	W. Leichengeist
932	W. Plagenhund
933	W. Plagenmann
934	W. Plagenkämpfer
935	W. Plagenspeerkämpfer
936	W. Plagenbogenschütze
937	Zorniger Plagenanführer
940	Kristallsoldat
941	Kristallgolem
942	Kristalltiger
943	Kristallbestie
944	Kristallskorpion
945	Kristalltrizeratops
946	Brut. Kristallbestie
947	Kristallinsekt
948	Kristalldrache
949	Kristall Rex
950	König der Kristalldrachen
965	Green piranha
966	Prehistoric piranha
967	Jellyfish
968	Bloodthirsty shark
969	Bloodthirsty shark
970	Rainbow shark
971	Shark monster
972	Brutal shark beast
973	Sea star
974	Underwater frog
975	Sea beast
976	Strong sea beast
977	Sea killer
978	Strong sea killer
979	Drunk dead sailor
980	Haunted sailor
981	Dead sailor
982	Underwater pirate
983	Hammer pirate
984	Old underwater pirate
985	Pirate shief
986	Brutal fish
987	Pirate sovereign
988	Brutal pirate shief
991	Plagenei
992	Plagenträger
993	Riesiger Plagenträger
1001	Dämonensoldat
1002	Dämonenbogenschütze
1003	Dämonenspeerkämpfer
1004	Dämonenschamane
1031	Gemeiner Soldat
1032	Gemeiner Bogenschütze
1033	Gemeiner Speerkämpfer
1034	Gemeiner Schamane
1035	Geist des Grolls
1036	Geist des Chaos
1037	Gemeiner Dämonenanführer
1038	Totenkopfschwertmeister
1039	Fliegender Totenkopf
1040	Unsterblicher Geist
1041	Dämonisches Tier
1061	Gemeiner Geist Soldat
1062	Gemeiner Geist Schütze
1063	Gemeiner Geist Kämpfer
1064	Gemeiner Geist Schamane
1065	Gemeiner Geist des Groll
1066	Gemeiner Geist des Chaos
1067	Gemeiner Geist Anführer
1068	Geist Schwertmeister
1069	Gemeiner Flug-Totenkopf
1070	Unsterblicher Geist
1071	Dämonisches Tier
1091	Dämonenkönig
1092	Stolzer Dämonenkönig
1093	Sensenmann
1094	Gemeiner Dämonenkönig
1095	Blauer Tod
1096	????
1101	Verzaubertes Eis
1102	Eiskillerwal
1103	Eisinsekt
1104	Eislöwe
1105	Frostiger Eismann
1106	Yeti
1107	Eisgolem
1131	Unterwelt-Eissplitter
1132	Unterwelt-Eiskillerwal
1133	Unterwelt-Eisinsekt
1134	Unterwelt-Eislöwe
1135	Unterwelt-Eismann
1136	Unterwelt-Yeti
1137	Unterwelt-Eisgolem
1151	Eisteufel
1152	Eishorn Killerwal
1153	Eisinsekt
1154	Seol-Gu
1155	Eismann
1156	Eisgigant
1157	Eisgolem
1171	Böses verzaubertes Eis
1172	Böser Eiskillerwal
1173	Böses Eisinsekt
1174	Böser Eislöwe
1175	Böser Eismann
1176	Böser Yeti
1177	Böser Eisgolem
1191	Brutale Eishexe
1192	Große Eishexe
1301	Baumfrosch-Soldat
1302	Baumfrosch-Anführer
1303	Buhmann
1304	Gelber Tigergeist
1305	Ochsenfrosch-General
1306	Böser gelber Tigergeist
1307	Böser gelber Tigergeist
1308	Böser gelber Tigergeist
1309	Böser gelber Tigergeist
1310	Böser gelber Tigergeist
1331	Gr. Baumfrosch-Soldat
1332	Gr. Baumfrosch-Anführer
1333	Gr. Buhmann
1334	Gr. gelber Tigergeist
1335	Gr. Ochsenfrosch-General
1401	Zerstörer
1402	Axtkämpfer
1403	Tausendkämpfer
1501	Steingolem
1502	Steinbeißer
1503	Riesiger Felsengolem
1601	Oger Krieger
1602	Oger Schlächter
1603	Oger Berserker
1901	Neunschwanz
1902	Elitärer Neunschwanz
1903	Elitärer Neunschwanz
1904	Elitärer Neunschwanz
1905	Elitärer Neunschwanz
1906	Elitärer Neunschwanz
2001	Babyspinne
2002	Giftspinne
2003	Rote Giftspinne
2004	Klauenspinne
2005	Soldatenspinne
2031	Babygiftspinne
2032	Tödliche Giftspinne
2033	Rote wütende Giftspinne
2034	Klauengiftspinne
2035	Soldatengiftspinne
2036	Stolze Soldat-Giftspinne
2051	Böse Babygiftspinne
2052	Böse tödl. Giftspinne
2053	Böse rote Giftspinne
2054	Böse Klauengiftspinne
2055	Böse Soldatengiftspinne
2061	Kleine Giftspinne
2062	Tödliche Giftspinne
2063	Rote tödliche Giftspinne
2064	Klauengiftspinne
2065	Soldatengiftspinne
2071	Brutale Babygiftspinne
2072	Brutale tödl. Giftspinne
2073	Brutale rote Giftspinne
2074	Brutale Klauengiftspinne
2075	Brutale Soldatenspinne
2076	Brutale st. Giftspinne
2091	Königinnenspinne
2092	Spinnenbaroness
2093	Dunkl. Königinnenspinne
2094	Spinnenbaron
2095	Spinnenei
2101	Wüstenfuchs
2102	Wüstenflugauge
2103	Königsskorpion
2104	Junger Skorpionmann
2105	Skorpionbogenschütze
2106	Schlangenschwertkämpfer
2107	Schlangenbogenschütze
2108	Wüstenbandit
2131	Brutaler Skorpionmann
2132	Skorpionbogenschütze
2133	Schlangenschwertkämpfer
2134	Schlangenbogenschütze
2135	Wüstenbandit
2151	Starker Wüstenfuchs
2152	Starker Derwisch
2153	Starker Königsskorpion
2154	Starker Skorpionmann
2155	St. Skorpionbogenschütze
2156	Starker Schlangenkämpfer
2157	Starker Schlangenschütze
2158	Starker Wüstenbandit
2191	Große Wüstenschildkröte
2192	Dunkle Wüstenschildkröte
2201	Kampftigersklave
2202	Flammengeist
2203	Kampftiger
2204	Flamme
2205	Flammenkrieger
2206	Flammenkönig
2207	Dunkl. Flammenkönig
2231	Starker Kampftigersklave
2232	Starker Flammengeist
2233	Starker Kampftiger
2234	Starke Flamme
2235	Starker Flammenkrieger
2291	Roter Drache
2301	Geisterbaum
2302	Geisterbaumstumpf
2303	Dryade
2304	Geisterweide
2305	Böser Baum
2306	Riesiger Geisterbaum
2307	Geisterbaum-Lord
2311	Roter Geisterbaum
2312	Roter Geisterbaumstumpf
2313	Rote Dryade
2314	Rote Geisterweide
2315	Roter böser Baum
2401	Setaou-Kämpfer
2402	Setaou-Jäger
2403	Setaou-Seherin
2404	Setaou-Anführer
2411	Setaou-Soldat
2412	Setaou-Bogenschütze
2413	Setaou-Magistra
2414	Setaou-Kommandant
2415	Setaou-Kommandant
2431	????
2432	????
2433	test
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Hauptmann Yonghan
2492	General Yonghan
2493	Beran-Setaou
2494	Hauptmann Huashin
2495	General Huashin
2501	Höllenqualle
2502	Höllenhund
2503	Zombie
2504	Höllenoffizier
2505	Höllenwächter
2506	Zweikopf-Höllenschütze
2507	Höllengreifer
2508	Höllenkrieger
2509	Höllenschütze
2510	Höllenspeerkämpfer
2511	Höllenpriester
2512	Höllenmajor
2513	Höllenmetzler
2514	Höllengeneral
2541	Böser Höllenkrieger
2542	Böser Höllenschütze
2543	Böser Höllenspeerkämpfer
2544	Böser Höllenpriester
2545	Böser Höllenmajor
2546	Böser Höllenmetzler
2547	Böser Höllengeneral
2591	Tartaros
2592	Höllenbastard
2593	Höllenbastard
2594	Höllenbastard
2595	Erebos
2596	Azraels Brut
2597	Charon
2598	Azrael
3001	Gnoll-Kämpfer
3002	Gnoll-Bogenschütze
3003	Gnoll-Verteidiger
3004	Gnoll-Magier
3005	Gnoll-General
3090	Lord Gnoll
3091	Oberste Gnoll-Wache
3101	Einäugiger Schläger
3102	Zyklopen-Soldat
3103	Zyklopen-Magier
3104	Zyklopen-Henker
3105	General Outis
3190	Arges
3191	Polyphemos
3201	Mantikor-Kämpfer
3202	Mantikor-Soldat
3203	Mantikor Magus
3204	Mantikor-Henker
3205	General Kor
3290	Rakshasa
3291	Martyaxwar
3301	Lemuren-Kämpfer
3302	Lemuren-Soldat
3303	Lemuren-Magier
3304	Lemuren-Henker
3305	Lemuren-General
3390	Lemuren-Fürst
3391	Lemurische Leibgarde
3401	Tritonische Muräne
3402	Riffhai-Soldat
3403	Tritonischer Magier
3404	Tritonischer Jäger
3405	Tritonischer Schlitzer
3490	General Kappa
3491	Triton
3501	Rotdieb-Amazone
3502	Rotdieb-Assassine
3503	Rotdieb-Magier
3504	Rotdieb-Henker
3505	Schwarzer General
3551	Brutale Rotdieb-Amazone
3552	Brut. Rotdieb-Assassine
3553	Brutaler Rotdieb-Magier
3554	Brutaler Rotdieb-Henker
3555	Weißer General
3590	Knochengesicht
3591	Roter Häuptling
3595	Brutales Knochengesicht
3596	Brutaler Roter Häuptling
3601	Krabben-Kämpfer
3602	Skorpischer Schütze
3603	Shrimps-Soldat
3604	Diabolischer Einsiedler
3605	Panzerkrabbe
3690	General Lobster
3691	König Krabbs
3701	Gigantischer Beißer
3702	Giganten-Schlächter
3703	Gigantus Magus
3704	Zwigant
3705	Kapitän Huk
3790	Gargoyle
3791	König Wobba
3801	Henkog
3802	Archie Oger
3803	Streitoger
3804	Oger Magus
3805	General Ogg
3890	Kapitän Shrack
3891	Der Große Oger
3901	Weidenmann
3902	Eoten
3903	Skouman
3904	Kapitän Huk
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	General Albus
3910	Skeletos
3911	Aku-Boku
3912	Arboretum
3913	Sycomor
3949	Portal: Neuer Kontinent
3950	Kappa
3951	Lagunen-Kappa
3952	Tiefsee-Kappa
3953	Kappa-Anführer
3954	Muränensoldat
3955	Tiefsee-Muränenkrieger
3956	Sirenenkönigin
3957	Hydras Brut
3958	Hydras Brut
3959	Hydras Brut
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Hydras Schatz
3970	hydra
3971	Wächter des Labyrinth
3980	Maester Ebros
3981	Maester Aemon
4012	Blue coral creature
4013	Red coral creature
4014	Toxic coral creature
4015	Beach lobster
4016	Forest lobster
4017	Ocean lobster
4018	Deep water ogre
4019	Ocean naga
4020	Jungle lizard
4021	Water nightmare
4022	Brutal water nightmare
4023	Deep ocean creature
4024	King of oceans
5001	Pirat Tanaka
5002	Hae-Tae
5003	Affe
5004	Pirat Tanaka
5101	Schwacher Affensoldat
5102	Schwacher Affenwerfer
5103	Schwacher Affenkämpfer
5104	Schwacher Affengeneral
5111	Affensoldat
5112	Affenwerfer
5113	Affenkämpfer
5114	Affengeneral
5115	Steinaffe
5116	Affenanführer
5121	Starker Affensoldat
5122	Starker Affenwerfer
5123	Starker Affenkämpfer
5124	Starker Affengeneral
5125	Starker Steinaffe
5126	Starker Goldaffe
5127	Starker Affenanführer
5131	Kluger kl. Affensoldat
5132	Kluger kl. Affenwerfer
5133	Kluger kl. Affenkämpfer
5134	Kluger kl. Affengeneral
5141	Schlauer Affensoldat
5142	Schlauer Affenwerfer
5143	Schlauer Affenkämpfer
5144	Schlauer Affengeneral
5145	Schlauer Steinaffe
5146	Schlauer Affenanführer
5151	Böser Affensoldat
5152	Böser Affenwerfer
5153	Böser Affenkämpfer
5154	Böser Affengeneral
5155	Böser Steinaffe
5156	Böser Goldaffe
5157	Böser Affenanführer
5161	Felsenaffe
5162	Gehender Affe
5163	Affen-Lord
5201	Wildhund
5202	Keiler
5203	Roter Keiler
5204	Bär
5205	Braunbär
5206	Schwarzbär
5207	Hungriger Braunbär
5208	Tiger
5209	Weißer Tiger
6001	Glut-Flammengeist
6002	Glut-Flammentiger
6003	Glut-Flamme
6004	Glut-Flammenkrieger
6005	Glut-Flammenkönig
6006	Glut-Flammentroll
6007	Glut-Flammenbart
6008	Glut-Flammengeneral
6009	Glut-Flammenfürst
6051	Ignator
6091	Razador
6101	Frostkristall
6102	Frostinsekt
6103	Frostmann
6104	Frostyeti
6105	Frostgolem
6106	Frosttroll
6107	Frostbart
6108	Frostgeneral
6109	Frostfürst
6110	Magmayeti
6111	Magmagolem
6112	Magmainsekt
6113	Magmamann
6114	Magmakristall
6115	Magmawyvern
6116	Drachenwächter Idall
6117	Idalls Scherge
6118	Drachenstatue
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Drachenkönigin Meley
6201	Magmayeti
6202	Magmagolem
6203	Magmainsekt
6204	Magmamann
6205	Magmakristall
6206	Magmawyvern
6207	Drachenwächter Idall
6209	Drachenstatue
6301	Ochao-Kämpfer
6302	Ochao-Soldat
6303	Ochao-Magier
6304	Ochao-Henker
6305	Ochao-General
6306	Starker Ochao-Kämpfer
6307	Starker Ochao-Soldat
6308	Starker Ochao-Magier
6309	Starker Ochao-Henker
6310	Starker Ochao-General
6320	Schattenkrieger
6321	Bagjanamu
6322	Schattenkrieger
6391	Ochao-Fürst
6392	Leibgarde der Ochao
6393	Starker Ochao-Fürst
6394	St. Leibgarde der Ochao
6401	En-Tai-Kämpfer
6402	En-Tai-Krieger
6403	En-Tai-Druide
6404	En-Tai-Heiler
6405	En-Tai-Wächter
6406	En-Tai-Vernichter
6407	En-Tai-Lichtkönig
6408	En-Tai-Schattenkönig
6409	Ochao-Heiler
6410	Starker En-Tai-Kämpfer
6411	Starker En-Tai-Krieger
6412	Starker En-Tai-Druide
6413	Starker En-Tai-Heiler
6414	St. En-Tai-Vernichter
6419	Zephyr
6420	Zephyr Imperial
6421	Zephyr Zodiac
6422	Lup
6423	Lup Imperial
6424	Lup Zodiac
6425	Zyong
6426	Zyong Imperial
6427	Zyong Zodiac
6428	Centaur
6429	Centaur Imperial
6430	Centaur Zodiac
6431	Ellyos
6432	Ellyos Imperial
6433	Ellyos Zodiac
6434	Gardian Dragon
6435	Gardian Dragon Imperial
6436	Gardian Dragon Zodiac
6437	Satan
6438	Satan Imperial
6439	Satan Zodiac
6440	Condor
6441	Condor Imperial
6442	Condor Zodiac
6443	Zeul Yin
6444	Zeul Yin Zodiac
6445	Zeita Si
6446	Zeita Si Zodiac
6447	Garda Lui Baashido
6448	Zeul Wei Zodiac
6449	Zeita Mao
6450	Zeita Mao Zodiac
6451	Zeul Hai
6452	Zeul Hai Zodiac
6453	Zeul Zi
6454	Zeul Zi Zodiac
6455	Zeul Shen
6456	Zeul Shen Zodiac
6457	Zeul Wu
6458	Zeul Wu Zodiac
6459	Zeul Chen
6460	Zeul Chen Zodiac
6461	Zeul Xu
6462	Zeul Xu Zodiac
6463	Zeul Chou
6464	Zeul Chou Zodiac
6465	Zeul You
6466	Zeul You Zodiac
6467	Zodiac Wolf
6468	Zodiac Blue Wolf
6469	Zodiac Lykos
6470	Zodiac Wild Boar
6471	Red Zodiac Wild Boar
6472	Zodiac Mi-Jung
6473	Zodiac Bera
6474	Zodiac Bear
6475	Zodiac Grizzly Bear
6476	Zodiac Brown Bear
6477	Zodiac Eun-Jung
6478	Zodiac Tigris
6479	Zodiac Tiger
6480	White Zodiac Tiger
6481	Zodiac Jin-Hee
6482	Zodiac Baby Spider
6483	Zodiac Claw Spider
6484	Bestial Zodiac Captain
6485	Zodiac Ice Bug
6486	Zodiac Ice Lion
6487	Frosty Zodiac Ice Man
6488	Zodiac Yeti
6489	Zodiac Ice Golem
6490	Zodiac King Scorpion
6491	Zodiac Snake Swordman
6492	Zodiac Snake Archer
6493	Zodiac Desert Outlaw
6494	Zodiac Tree Frog Soldier
6495	Tree Frog Leader
6496	Elite Zodiac Orc
6497	Elite Zodiac Orc Scout
6499	El. Zodiac Orc Sorcerer
6501	Tellios
6502	Tellios Imperial
6503	Tellios Zodiac
6504	Om de Fier
6505	Om de Fier Imperial
6506	Om de Fier Zodiac
6507	Ork
6508	Ork Imperial
6509	Ork Zodiac
6510	Typhoon
6511	Typhoon Imperial
6512	Typhoon Zodiac
6513	Black Zodiac Orc
6514	Black Zodiac Orc Giant
6515	Zodiac Fighting Tiger
6516	Zodiac Flame Ghost
6517	Zodiac Flame
6518	Zodiac Flame Warrior
6519	Zodiac Flame King
6520	Metin of the Rat
6521	Metin of the Ox
6522	Metin of the Tiger
6523	Metin of the Dragon
6524	Metin of the Snake
6525	Metin of the Horse
6526	Metin of the Goat
6527	Metin of the Monkey
6528	Metin of the Dog
6529	Cannon
6530	Cannon
6531	Zodiac Merchant
6532	Yin
6533	Si
6534	Wei
6535	Mao
6536	Hai
6537	Zi
6538	Shen
6539	Wu
6540	Chen
6541	Xu
6542	Chou
6543	You
7001	Affensoldat
7002	Affenreiter
7003	Gimu Affensoldat
7004	Affenkommander
7005	Stein Affe
7006	Goldaffe
7007	Affengeneral
7008	Tu-Gui Arbeiter
7009	Tu-Gui Soldatenprüfer
7010	Tu-Gui weißer Kommander
7012	Bi-Ma-Gui-An
7013	König Skorpion
7014	Listiger Skorpionmann
7015	Skorpionbogenschütze
7016	Schlangenschwertkämpfer
7017	Schlangenbogenschütze
7018	Wüstenbandit
7019	Tu-ji Soldat
7020	Hwa-ryung
7021	Tu-Ji Rumtreiber
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Schwarzer Juk-Guimok
7029	Eisteufel
7030	Eishorn Killerwal
7031	Eisinsekt
7032	Seol-Gu
7033	Eismann
7034	Eisgigant
7035	Eisgolem
7036	Eisteufel
7037	Eishorn Killerwal
7038	Eisinsekt
7039	Seol-Gu
7040	Eismann
7041	Eisgigant
7042	Eisgolem
7043	Eisteufel
7044	Eishorn Killerwal
7045	Eisinsekt
7046	Seol-Gu
7047	Eismann
7048	Eisgigant
7049	Eisgolem
7050	Wüstenflugauge
7051	Königsskorpion
7052	Junger Skorpionmann
7053	Skorpionbogenschütze
7054	Schlangenschwertkämpfer
7055	Schlangenbogenschütze
7056	Wüstenbandit
7057	Wüstenflugauge
7058	Königsskorpion
7059	Junger Skorpionmann
7060	Skorpionbogenschütze
7061	Schlangenschwertkämpfer
7062	Schlangenbogenschütze
7063	Wüstenbandit
7064	Wüstenflugauge
7065	Königsskorpion
7066	Junger Skorpionmann
7067	Skorpionbogenschütze
7068	Schlangenschwertkämpfer
7069	Schlangenbogenschütze
7070	Wüstenbandit
7071	Kampftigersklave
7072	Flammengeist
7073	Kampftiger
7074	Flamme
7075	Flammenkrieger
7076	Kampftigersklave
7077	Flammengeist
7078	Kampftiger
7079	Flamme
7080	Flammenkrieger
7081	Kampftigersklave
7082	Flammengeist
7083	Kampftiger
7084	Flamme
7085	Flammenkrieger
7086	Geisterbaumstumpf
7087	Dryade
7088	Geisterweide
7089	Böser Baum
7090	Geisterbaumstumpf
7091	Dryade
7092	Geisterweide
7093	Böser Baum
7094	Geisterbaumstumpf
7095	Dryade
7096	Geisterweide
7101	Kanone
7102	Kanone
7103	Pfeilhagelballiste
7104	Pfeilhagelballiste
7105	Turm
7106	Feuerstelle
7107	Feuerstelle
7108	Feuerstelle
7109	Feuerstelle
7110	Feuerstelle
7111	Feuerstelle
7112	Feuerstelle
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Affenkrieger Deka
7119	Affenkrieger Oba
7120	König Keung
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
8001	Metin des Kummers
8002	Metin des Kampfs
8003	Metin der Schlacht
8004	Metin der Gier
8005	Metin der Schwärze
8006	Metin der Dunkelheit
8007	Metin der Eifersucht
8008	Metin der Seele
8009	Metin des Schattens
8010	Metin der Härte
8011	Metin des Teufels
8012	Metin des Sturzes
8013	Metin des Todes
8014	Metin des Mordes
8015	Metin der Härte
8016	Metin des Teufels
8017	Metin des Sturzes
8018	Metin des Todes
8019	Metin des Mordes
8020	Shinsoo-Felsen
8021	Jinno-Felsen
8022	Chunjo-Felsen
8023	Kaiserfelsen
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin des Berges
8032	Metin der Rache
8033	Metin der Einsamkeit
8034	Metin des Hochmuts
8035	Metin der Erlösung
8036	Metin des Verrats
8037	Metin der Verbitterung
8038	Metin der Vergeltung
8039	Metin des Hochmutes
8040	Metin der Missgunst
8041	Oster-Metin
8042	Oster-Metin
8043	Oster-Metin
8044	Oster-Metin
8045	Oster-Metin
8046	Oster-Metin
8047	Oster-Metin
8048	Oster-Metin
8049	Oster-Metin
8050	Oster-Metin
8051	Metin der Finsternis
8052	Metin der Glut
8053	Metin der Eitelkeit
8054	Metin des Zorns
8055	Metin des Unheils
8056	Metin der Niedertracht
8057	Metin des Fegefeuers
8058	Metin der Kälte
8059	Metin der Baumwesen
8060	Kürbis-Metin
8061	Metin des Waldes
8062	???
8101	Metin des Kummers
8102	Metin des Kampfs
8103	Metin der Schlacht
8104	Metin der Gier
8105	Metin der Schwärze
8106	Metin der Dunkelheit
8107	Metin der Eifersucht
8108	Metin der Seele
8109	Metin des Schattens
8110	Metin der Härte
8111	Metin des Teufels
8112	Metin des Sturzes
8113	Metin des Todes
8114	Metin des Mordes
8115	Metin des Mondes
8116	Metin des Mordes
8200	Schokoladen-Metinstein
8201	Schokoladen-Metinstein
8203	Metin der Erleuchtung
8204	Metin der Erleuchtung
8411	Metin des Blutes
8412	Metin des Untergrunds
8413	Metin des Untergrunds
8414	Metin der Blutrache
8416	Underwater metin
8417	Pirate metin
8418	Underwater egg
8421	Giant shell
8428	Metin des Kummers
8429	Metin des Kummers
8430	Slime Metin
8441	Beach metin
8442	Ocean metin
8443	Jungle totem
8501	Wildhund
8502	Keiler
8503	Bär
8504	Weißer Tiger
8505	Schwarzer Ork-Riese
8506	Baumfrosch-Anführer
8507	Wüstenbandit
8508	Esoterischer Peiniger
8509	Esoterischer Beschwörer
8510	Flammenkrieger
8511	Eisgolem
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	test
8609	test
8610	test
8611	test
8612	????
8613	????
8614	??????
8615	??????
8616	Billy Loomis
8617	Jack Torrance
8618	Chucky
8619	Zep Hindle
8620	Jason
8621	Michael Myers
8622	Freddy Krüger
8623	Ledergesicht
9001	Waffenhändler
9002	Rüstungshändler
9003	Gemischtwarenhändlerin
9004	Ereignishelfer
9005	Lagerverwalter
9006	Alte Frau
9007	Waffenhändler
9008	Rüstungshändler
9009	Fischer
9010	Gemischtwarenladen
9011	Valentinshändlerin
9012	Teleporter
9139	Vinh-Moc
9140	Zekrom
9141	Gabriel
9142	Lucifer
9207	plechi
9208	plechi
9210	Kristall Pfeiler
9211	plechi
9212	Kristall Siegel
9213	plechi
9214	Wächter der Kristallhöhle
9215	Fischer
9216	Underwater creature
9217	Red clam
9218	Sea monument
9219	Pirate ship ruins
9220	Dead pirate
9229	Lady Valentine
9230	Rhodolite Ader
9231	Monument der Liebe
9232	Rhodolite
9233	Lady Valentine
9234	Unbekanntes Kraut
9235	Dryade
9236	Thu-Rang
9237	Seal Stone
9238	Slime
9262	Pirate lady
9263	Fossils
9264	Bomb box
9265	Menhir
9266	Shell totem
9460	Garden wolf
9461	Bee worker
9462	Bee warrior
9463	Hungry plant
9464	Carnivorous plant
9465	Root creature
9466	Garden soldier
9467	Garden general
9468	Evil plant
9469	Big plant
9470	Evil big plant
