VNUM	LOCALE_NAME
706	Ezot. Dręczyciel
707	Ezot. Przyzywacz
731	Elit. Ezot. Fanatyk
732	Elit. Ezot. Arahan
733	Elit. Ezot. Wojownik
734	Elit. Ezot. Wódz
735	Elit. Ezot. Egzekutor
736	Elit. Ezot. Dręczyciel
737	Elit. Ezot. Przyzywacz
751	Wysoki Fanatyk
752	Wysoki Arahan
753	Wysoki Wojownik Arahan
754	Wysoki Elit. Arahan
755	Wysoki Śmiercionośny
756	Wysoki Dręczyciel
757	Wysoki Przywoływacz
760	Krwawy Nosorożec
761	Amore's Bear
762	Hate Harpy
763	Różowy Troll
764	Young valen. Tree
765	Drzewo Valentina
766	Slime
767	Agresywny Slime
768	Królowa Slime
771	Best. Fanatyk
772	Best. Arahan
773	Best. Wojow. Arahan
774	Best. Wódz Arahan
775	Best. Śmiercionośny
776	Best. Dręczyciel
777	Best. Przywoływacz
791	Ezot. Przyw.
792	Reinkar. Ezot. Przyw.
793	Elit. Ezot. Przyw.
794	Elit. Duch Ezot. Przyw.
795	Elit. Wojownik
796	Elit. Ezot. Wojownik
901	Duch Martwego Ciała
902	Zarażony Pies
903	Zarażony Człowiek
904	Zarażony Miecznik
905	Zarażony Włócznik
906	Zarażony Łucznik
907	Zarażony Przyw.
931	Zły Duch Martwego Ciała
932	Zły Zarażony Pies
933	Zły Zarażony Człowiek
934	Zły Zarażony Miecznik
935	Zły Zarażony Włócznik
936	Zły Zarażony Łucznik
937	Zły Zarażony Przyw.
940	Kryształowy Żołnierz
941	Kryształowy Golem
942	Kryształowy Tygrys
943	Kryształowa Bestia
944	Kryształowy Skorpion
945	Kryształowe triceratopy
946	Breed. Crystal Beast
947	Kryształowy Robak
948	Kryształowy Smok
949	Kryształowy dinozaur
950	Kryształowy smok
965	Green piranha
966	Prehistoric piranha
967	Jellyfish
969	Bloodthirsty shark
970	Rainbow shark
971	Shark monster
972	Brutal shark beast
973	Sea star
974	Underwater frog
975	Sea beast
976	Strong sea beast
977	Sea killer
978	Strong sea killer
979	Drunk dead sailor
980	Haunted sailor
981	Dead sailor
982	Underwater pirate
983	Hammer pirate
984	Old underwater pirate
985	Pirate shief
986	Brutal fish
987	Pirate sovereign
988	Brutal pirate shief
991	Zarażone Jajo
992	Nosiciel Plagi
993	Olbrzymi Nosiciel Plagi
1001	Demon ¯ołnierz
1002	Demon Łucznik
1003	Demon Włócznik
1004	Demon Szaman
1031	Podły Demon ¯ołnierz
1032	Podły Demon Łucznik
1033	Podły Demon Włócznik
1034	Podły Demon Szaman
1035	Duch Żalu
1036	Duch Chaosu
1037	Podły Demon Przyw.
1038	Mistrz Czaszk. Miecza
1039	Latająca Czaszka
1040	Nieśm. Duch
1041	Demoniczna Bestia
1061	Brutalny Demon ¯ołnierz
1062	Brutalny Demon Łucznik
1063	Brutalny Demon Włócznik
1064	Brutalny Demon Szaman
1065	Brutalny Duch ¯alu
1066	Brutalny Duch Chaosu
1067	Brutalny Demon Przyw.
1068	Duchowy Mistrz Miecza
1069	Brutalna Lataj. Czaszka
1070	Nieśm. Duch
1071	Demoniczna Bestia
1091	Król Demonów
1092	Elit. Król Demonów
1093	Umarły Rozpruwacz
1094	Elit. Podły Król Demonów
1095	Niebieska Śmierć
1096	????
1101	Zaczarowany Lód
1102	Lodowy Wieloryb Zab.
1103	Lodowy Robak
1104	Lodowy Lew
1105	MroŸny Lodowy Człowiek
1106	Yeti
1107	Lodowy Golem
1131	Podziemny Kawał Lodu
1132	Podziemny Lodowy Zabójca
1133	Podziemny Lodowy Robak
1134	Podziemny Lodowy Lew
1135	Podziemny Lod. Człowiek
1136	Podziemne Yeti
1137	Podziemny Lodowy Golem
1151	Lodowy Diabeł
1152	Rogaty Zab. Wieloryb
1153	Lodowy Robak
1154	Seol-Gu
1155	Lodowy Człowiek
1156	Lodowy Gigant
1157	Lodowy Golem
1171	Wredny Zaczarowany Lód
1172	Wredny Lod. Wielor. Zab.
1173	Wredny Lodowy Robak
1174	Wredny Lodowy Lew
1175	Wredny Lodowy Człowiek
1176	Wredny Yeti
1177	Wredny Lodowy Golem
1191	Brutalna Lodowa Wiedźma 
1192	Silna Lodowa WiedŸma
1301	Drzewny ¯abi ¯ołnierz
1302	Drzewny ¯abi Przyw.
1303	Straszydło
1304	Zjawa ¯ółt. Tygrysa
1305	Ropuszy Generał
1306	Elit. Zjawa ¯ółt. Tygr.
1307	Elit. Zjawa ¯ółt. Tygr.
1308	Elit. Zjawa ¯ółt. Tygr.
1309	Elit. Zjawa ¯ółt. Tygr.
1310	Elit. Zjawa ¯ółt. Tygr.
1331	Duży Drzewny ¯abi ¯ołn.
1332	Duży Drzewny ¯abi Przyw.
1333	Duże Straszydło
1334	Duża Zjawa ¯ółt. Tygr.
1335	Zły Ropuszy Generał
1401	Niszczyciel
1402	Wojownik z Toporem
1403	Tysięczny Wojownik
1501	Skalny Golem
1502	Kamienny Golem
1503	Olbrzymi Skalny Golem
1601	Ogr Wojownik
1602	Ogr RzeŸnik
1603	Ogr Szaleniec
1901	Dziewięć Ogonów
1902	Elit. Dziewięć Ogonów
1903	Elit. Dziewięć Ogonów
1904	Elit. Dziewięć Ogonów
1905	Elit. Dziewięć Ogonów
1906	Elit. Dziewięć Ogonów
2001	Młody Pająk
2002	Trujący Pająk
2003	Czerw. Trujący Pająk
2004	Szpon. Pająk
2005	Pająk ¯ołnierz
2031	Młody Trujący Pająk
2032	Śmiert. Trujący Pająk
2033	Zły Czerw. Truj. Pająk
2034	Szpon. Trujący Pająk
2035	Trujący Pająk ¯ołnierz
2036	Elit. Truj. Pająk ¯ołn.
2051	Podły Młody Truj. Pająk
2052	Podły Śm. Truj. Pająk
2053	Podły Czerw. Truj. Paj.
2054	Podły Szpon. Truj. Pająk
2055	Podły Truj. Pająk ¯ołn.
2061	Mały Trujący Pająk
2062	Śmiert. Trujący Pająk
2063	Czerw. Śmier. Truj. Paj.
2064	Szpon. Trujący Pająk
2065	Trujący Pająk ¯ołnierz
2071	Best. Młody Truj. Pająk
2072	Best. Śmiert. Truj. Paj.
2073	Best. Czerw. Truj. Paj.
2074	Best. Szpon. Truj. Paj.
2075	Best. Truj. Pająk ¯ołn.
2076	Best. Silny Truj. Pająk
2091	Królowa Pająków
2092	Baronówna Pająków
2093	Elit. Królowa Pająków
2094	Król Pająków
2095	Pajęcze Jajo
2101	Pustynny Lis
2102	Pustynne Lataj. Oko
2103	Król Skorpion
2104	Młody Człowiek Skorpion
2105	Skorpion Łucznik
2106	Wężowy Miecznik
2107	Wężowy Łucznik
2108	Pustynny Zawadiaka
2131	Best. Człowiek Skorpion
2132	Skorpion Łucznik
2133	Wężowy Miecznik
2134	Wężowy Łucznik
2135	Pustynny Zawadiaka
2151	Silny Pustynny Lis
2152	Silny Derwisz
2153	Silny Król Skorpion
2154	Silny Człowiek Skorpion
2155	Silny Skorpion Łucznik
2156	Silny Wężowy Miecznik
2157	Silny Wężowy Łucznik
2158	Silny Pustynny Zawadiaka
2191	Olbrzymi ¯ółw
2192	Elit. Olbrzymi ¯ółw
2201	Sługa Walczącego Tygr.
2202	Ognisty Duch
2203	Walczący Tygrys
2204	Płomień
2205	Ognisty Wojownik
2206	Ognisty Król
2207	Elit. Ognisty Król
2231	Silny Sługa Walcz. Tygr.
2232	Silny Ognisty Duch
2233	Silny Walczący Tygrys
2234	Silny Płomień
2235	Silny Ognisty Wojownik
2291	Czerwony Smok
2301	Duch Drzewa
2302	Duch Pniaka
2303	Driada
2304	Duch Wierzby
2305	Złe Drzewo
2306	Olbrzymi Duch Drzewa
2307	Władca Duchów Drzew
2311	Czerw. Duch Drzewa
2312	Czerw. Duch Pniaka
2313	Czerwona Driada
2314	Czerw. Duch Wierzby
2315	Czerwone Złe Drzewo
2401	Wojownik Setaou
2402	Łowca Setaou
2403	Mistyk Setaou
2404	Lider Setaou
2411	¯ołnierz Setaou
2412	Łucznik Setaou
2413	Magistrat Setaou
2414	Komendant Setaou
2415	Komendant Setaou
2431	????
2432	????
2433	test
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Dowódca Yonghan
2492	Generał Yonghan
2493	Beran-Setaou
2494	Dowódca Huashin
2495	Generał Huashin
2501	Piekielna Meduza
2502	Piekielny Pies
2503	Zombie
2504	Piekielny Oficer
2505	Piekielny Stróż
2506	Dwugłowy Strzelec
2507	Piekielny Kleszcz
2508	Piekielny Wojownik
2509	Piekielny Strzelec
2510	Piekielny Włócznik
2511	Piekielny Kapłan
2512	Piekielny Major
2513	Piekielny RzeŸnik
2514	Piekielny Generał
2541	Zły Piekielny Wojownik
2542	Zły Piekielny Strzelec
2543	Zły Piekielny Włócznik
2544	Zły Piekielny Kapłan
2545	Zły Piekielny Major
2546	Zły Piekielny RzeŸnik
2547	Zły Piekielny Generał
2591	Tartar
2592	Piekielny Bastard
2593	Piekielny Bastard
2594	Piekielny Bastard
2595	Ereb
2596	Motłoch Azraela
2597	Charon
2598	Azrael
3001	Gnoll Wojownik
3002	Gnoll Łucznik
3003	Gnoll Obrońca
3004	Gnoll Mag
3005	Gnoll Generał
3090	Gnoll Lord
3091	Główny Gnoll Strażnik
3101	Jednooki Zabijaka
3102	Cyklop ¯ołnierz
3103	Cyklop Mag
3104	Cyklop Kat
3105	Generał Outis
3190	Arges
3191	Polifem
3201	Mantykora Wojownik
3202	Mantykora ¯ołnierz
3203	Mantykora Mag
3204	Mantykora Kat
3205	Generał Kor
3290	Rakszas
3291	Martyaxwar
3301	Lemur Wojownik
3302	Lemur ¯ołnierz
3303	Lemur Mag
3304	Lemur Kat
3305	Lemur Generał
3390	Lemur Hrabia
3391	Straż Przyboczna Lemur
3401	Trytońska Murena
3402	¯ołnierz Shark
3403	Trytoński Mag
3404	Trytoński Łowca
3405	Trytoński Rozpruwacz
3490	Generał Kappa
3491	Tryton
3501	Czerwona Amazonka
3502	Czerwony Asasyn
3503	Czerwony Mag
3504	Czerwony Kat
3505	Czarny Generał
3551	Brutalna Czerw. Amazonka
3552	Brutalny Czerw. Asasyn
3553	Brutalny Czerw. Mag
3554	Brutalny Czerw. Kat
3555	Biały Generał
3590	Trupia Twarz
3591	Czerwony Wódz
3595	Brutalna Trupia Twarz
3596	Brutalny Czerwony Wódz
3601	Krab Wojownik
3602	Kleszczo-Łucznik
3603	¯ołnierz Shrimp
3604	Diabelski Pustelnik
3605	Krab Pancerny
3690	Generał Lobster
3691	Król Krabbs
3701	Gigantyczny Zgryzacz
3702	Gigant Oprawca
3703	Gigant Mag
3704	Dwigant
3705	Kapitan Haak
3790	Gargulec
3791	Król Wobba
3801	Katogr
3802	Ogr Łucznik
3803	Ogr Bojowy
3804	Ogr Mag
3805	Generał Ogg
3890	Kapitan Shrack
3891	Ogr Maximus
3901	Wierzbolud
3902	Eoten
3903	Skouman
3904	Kapitan Haak
3905	Mu-Shu
3906	Yah-Ki
3907	Moghu
3908	Carnifex
3909	Generał Albus
3910	Szkieletor
3911	Aku-Boku
3912	Arboretum
3913	Sycomor
3949	Portal: Nowy Kontynent
3950	Kappa
3951	Lagoon Kappa
3952	Głębokie Morze kappa
3953	Kappa leader
3954	Moray soldier
3955	Murena Wojownik Głębin
3956	Siren Queen
3957	Hydras Crude
3958	Hydras Crude
3959	Hydras Crude
3960	Hydra
3961	Hydra
3962	Hydra
3963	Hydra
3964	Hydra
3965	Skarb Hydry
3971	Strażnik Labiryntu 
3980	Mistrz Ebros
3981	Mistrz Aemon
4012	Blue coral creature
4013	Red coral creature
4014	Toxic coral creature
4015	Beach lobster
4016	Forest lobster
4017	Ocean lobster
4018	Deep water ogre
4019	Ocean naga
4020	Jungle lizard
4021	Water nightmare
4022	Brutal water nightmare
4023	Deep ocean creature
4024	King of oceans
5001	Pirat Tanaka
5002	Hae-Tae
5003	Małpa
5004	Pirat Tanaka
5101	Słaby Małpi ¯ołnierz
5102	Słaby Małpi Miotacz
5103	Słaby Małpi Wojownik
5104	Słaby Małpi Generał
5111	Małpi ¯ołnierz
5112	Małpi Miotacz
5113	Małpi Wojownik
5114	Małpi Generał
5115	Kamienna Małpa
5116	Przyw. Małp
5121	Silny Małpi ¯ołnierz
5122	Silny Małpi Miotacz
5123	Silny Małpi Wojownik
5124	Silny Małpi Generał
5125	Silna Kamienna Małpa
5126	Silna Złota Małpa
5127	Silny Przyw. Małp
5131	Mądry M. Małpi ¯ołnierz
5132	Mądry M. Małpi Miotacz
5133	Mądry M. Małpi Wojownik
5134	Mądry M. Małpi Generał
5141	Mądry Małpi ¯ołnierz
5142	Mądry Małpi Miotacz
5143	Mądry Małpi Wojownik
5144	Mądry Małpi Generał
5145	Mądra Kam. Małpa
5146	Mądry Małpi Przyw.
5151	Zły Sil. Małpi ¯ołnierz
5152	Zły Silny Małpi Miotacz
5153	Zły Sil. Małpi Wojownik
5154	Zły Silny Małpi Generał
5155	Zła Silna Kam. Małpa
5156	Zła Silna Złota Małpa
5157	Zły Silny Małpi Przyw.
5161	Skalista Małpa
5162	Chodząca Małpa
5163	Lord Małp
5201	Dziki Pies
5202	Dzik
5203	Czerwony Dzik
5204	NiedŸwiedŸ
5205	Brązowy NiedŸwiedŸ
5206	NiedŸwiedŸ Czarny
5207	Głodny Brąz. NiedŸwiedŸ
5208	Tygrys
5209	Biały Tygrys
6001	Ognisty Duch ¯aru
6002	Ognisty Tygrys ¯aru
6003	Płomień ¯aru
6004	Ognisty Wojownik ¯aru
6005	Ognisty Król ¯aru
6006	Troll Żaru
6007	Ognista Broda ¯aru
6008	Ognisty Generał ¯aru
6009	Ognisty Książę ¯aru
6051	Ignator
6091	Razador
6101	Kryształ Mrozu
6102	MroŸny Robak
6103	MroŸny Człowiek
6104	MroŸny Yeti
6105	MroŸny Golem
6106	MroŸny Troll
6107	MroŸna Broda
6108	MroŸny Generał
6109	MroŸny Książę
6110	Magmowy Yeti
6111	Magmowy golem
6112	Magmowy Insekt
6113	Magmowy Człowiek
6114	Magmowy Kryształ
6115	Magmowa wywerna
6116	Strażnik Smoków Idall
6117	Sługus Idalla
6118	Smocza statua
6151	Szel
6191	Nemere
6192	Jotun Thrym
6193	Królowa Smoków Meley
6201	Magmowy Yeti
6202	Golem Lawy
6203	Magmowy Insekt
6204	Magmowy Człowiek
6205	Magmowy Kryształ
6206	Magmowa wywerna
6207	Strażnik Smoków Idall
6209	Smocza Statua
6301	Wojownik Ochao
6302	¯ołnierz Ochao
6303	Mag Ochao
6304	Kat Ochao
6305	Generał Ochao
6306	Silny Wojownik Ochao
6307	Silny ¯ołnierz Ochao
6308	Silny Mag Ochao
6309	Silny Kat Ochao
6310	Silny Generał Ochao
6320	Wojownik Cienia
6321	Bagjanamu
6322	Brutalny Wojownik Cienia 
6391	Książę Ochao
6392	Goryl Ochao
6393	Silny Książę Ochao
6394	Silny Goryl Ochao
6401	Wojownik En-Tai
6402	Bojownik En-Tai
6403	Druid En-Tai
6404	Uzdrowiciel En-Tai
6405	Strażnik En-Tai
6406	Niszczyciel En-Tai
6407	Władca En-Tai
6408	Władca Cienia En-Tai
6409	Uzdrowiciel Ochao
6410	Silny Wojownik En-Tai
6411	Silny Bojownik En-Tai
6412	Silny Druid En-Tai
6413	Silny Uzdrowiciel En-Tai
6414	Silny Niszczyciel En-Tai
6415	Wydarzenie Beran-Setaou
6416	Wydarzenie Nemere
6417	Event Razador
6418	Eventowy Jotun Thrym
6419	Zefir
6420	Zephyr Imperial
6421	Zefir Zodiak
6422	Lup
6423	Lup Imperial
6424	Lup Zodiaku
6425	Zyong
6426	Imperator Zyong
6427	Zyong Zodiaku 
6428	Centaur
6429	Imperialny Centaur
6430	Centaur Zodiaku
6431	Ellyos
6432	Ellyos Imperial
6433	Ellyos Zodiaku
6434	Gardian Dragon
6435	Gardian Dragon Imperial
6436	Gardian Dragon Zodiac
6437	Satan
6438	Satan Imperial
6439	Satan Zodiac
6440	Condor
6441	Condor Imperial
6442	Condor Zodiac
6443	Zeul Yin
6444	Zeul Yin Zodiaku 
6445	Zeita Si
6446	Zeita Si Zodiaku
6447	Garda Lui Baashido
6448	Zeul Wei Zodiaku
6449	Zeita Mao
6450	Zeita Mao Zodiaku
6451	Zeul Hai
6452	Zeul Hai Zodiaku
6453	Zeul Zi
6454	Zeul Zi Zodiaku
6455	Zeul Shen
6456	Zodiak Zeul Shen
6457	Zeul Wu
6458	Zeul Wy Zodiaku
6459	Zeul Chen
6460	Zeul Chen Zodiaku 
6461	Zeul Xu
6462	Zeul Xu Zodiaku 
6463	Zeul Chou
6464	Zeul Chou Zodiaku
6465	Zeul You
6466	Zeul You Zodiaku
6467	Wilk Zodiaku
6468	Niebieski Wilk Zodiaku
6469	Lykos Zodiaku
6470	Dzik Zodiaku
6471	Red Zodiac Wild Boar
6472	Mi-Jung Zodiaku
6473	Bera Zodiaku
6474	Niedźwiedź Zodiaku
6475	Niedźwiedź Grizzly Zodiaku 
6476	Brązowy Niedźwiedź Zodiaku
6477	Eun-Jung Zodiaku
6478	Tygrys Zodiaku
6479	Tygrys Zodiaku
6480	Biały Tygrys Zodiaku 
6481	Zodiac Jin-Hee
6482	Młody Pająk Zodiaku
6483	Szpon Pająk Zodiaku
6484	Bestialski Kapitan Zodiaku
6485	Zodiac Ice Bug
6486	Lodowy Lew Zodiaku
6487	Mroźny Człowiek Zodiaku
6488	Yeti Zodiaku
6489	Lodowy Golem Zodiaku
6490	Król Skorpion Zodiaku
6491	Wężowy Miecznik Zodiaku
6492	Wężowy Łucznik Zodiaku
6493	Zodiac Desert Outlaw
6494	Żabi Drzewny Żołnierz Zodiaku
6495	Drzewny Żabi Przywódca
6496	Elitarny Ork Zodiaku
6497	 Elitarny Zwiadowca Orków Zodiaku
6499	Elitarny Ork Czarodziej Zodiaku
6501	Tellios
6502	Imperialny Teliios
6503	Tellios Zodiac
6504	Om de Fier 
6505	Om de Fier Imperial
6506	Om de Fier Zodiaku 
6507	Ork
6508	Imperialny Ork
6509	Zodiakowy Ork
6510	Tajfun
6511	Typhoon Imperial
6512	Typhoon Zodiac
6513	Czarny Ork Zodiaku
6514	Olbrzymi Czarny Ork Zodiaku
6515	Walczący Tygrys Zodiaku
6516	Ognisty Duch Zodiaku
6517	Płomień Zodiaku
6518	Zodiac Flame Warrior
6519	Ognisty Król Zodiaku
6520	Metin of the Rat
6521	Metin of the Ox
6522	Metin Tygrysa
6523	Metin Smoka
6524	Wężowy Metin
6525	Metin Konia
6526	Metin Kozy
6527	Metin Małp
6528	Metin Psa
6529	Armata
6530	Armata
6531	Handlarz Zodiaku
6532	Yin
6534	Wei
6535	Mao
6536	Hai
6538	Shen
6540	Chen 
6542	Chou
6543	Ty
7001	Goryli ¯ołnierz
7002	Goryli JeŸdziec
7003	Gimu Małpi ¯ołnierz
7004	Małpi Dowódca
7005	Kam. Goryl
7006	Złoty Goryl
7007	Goryl Generał
7008	Robotnik Tu-Gui
7009	¯ołnierz Tu-Gui
7010	Biały Komandor Tu-Gui
7012	Bi-Ma-Gui-An
7013	Król Skorpion
7014	Mądry Człowiek Skorpion
7015	Skorpion Łucznik
7016	Wężowy Wojownik Miecza
7017	Wężowy Łucznik
7018	Pustynny Zawadiaka
7019	¯ołnierz Tu-ji
7020	Hwa-ryung
7021	Tu-Ji Bum
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Czarny Juk-Guimok
7029	Lodowy Diabeł
7030	Rogaty Zab. Wieloryb
7031	Lodowy Robak
7032	Seol-Gu
7033	Lodowy Człowiek
7034	Lodowy Gigant
7035	Lodowy Golem
7036	Lodowy Diabeł
7037	Rogaty Zab. Wieloryb
7038	Lodowy Robak
7039	Seol-Gu
7040	Lodowy Człowiek
7041	Lodowy Gigant
7042	Lodowy Golem
7043	Lodowy Diabeł
7044	Rogaty Zab. Wieloryb
7045	Lodowy Robak
7046	Seol-Gu
7047	Lodowy Człowiek
7048	Lodowy Gigant
7049	Lodowy Golem
7050	Pustynne Lataj. Oko
7051	Król Skorpion
7052	Młody Człowiek Skorpion
7053	Skorpion Łucznik
7054	Wężowy Miecznik
7055	Wężowy Łucznik
7056	Pustynny Zawadiaka
7057	Pustynne Lataj. Oko
7058	Król Skorpion
7059	Młody Człowiek Skorpion
7060	Skorpion Łucznik
7061	Wężowy Miecznik
7062	Wężowy Łucznik
7063	Pustynny Zawadiaka
7064	Pustynne Lataj. Oko
7065	Król Skorpion
7066	Młody Człowiek Skorpion
7067	Skorpion Łucznik
7068	Wężowy Miecznik
7069	Wężowy Łucznik
7070	Pustynny Zawadiaka
7071	Sługa Walczącego Tygr.
7072	Duch Płomienia
7073	Walczące Tygrysy
7074	Ogień
7075	Ognisty Wojownik
7076	Sługa Walczącego Tygr.
7077	Duch Płomienia
7078	Walczące Tygrysy
7079	Ogień
7080	Ognisty Wojownik
7081	Sługa Walczącego Tygr.
7082	Duch Płomienia
7083	Walczące Tygrysy
7084	Ogień
7085	Ognisty Wojownik
7086	Duch Pniaka
7087	Driada
7088	Duch Wierzby
7089	Złe Drzewo
7090	Duch Pniaka
7091	Driada
7092	Duch Wierzby
7093	Złe Drzewo
7094	Duch Pniaka
7095	Driada
7096	Duch Wierzby
7101	Działo
7102	Działo
7103	Arrowtide Balista
7104	Arrowtide Balista
7105	Wieża
7106	Serce
7107	Serce
7108	Serce
7109	Serce
7110	Serce
7111	Serce
7112	Serce
7113	Cheeta
7114	Kraton
7115	Charly
7116	Nini
7117	Zulu
7118	Małpi wojownik Deka
7119	Małpi Żołnierz Oba
7120	Król Keung
7121	Kiros
7122	Manchu
7123	Sgok
7124	Indrik
8001	Metin Cierpienia
8002	Metin Walki
8003	Metin Bitwy
8004	Metin Chciwości
8005	Metin Czerni
8006	Metin Ciemności
8007	Metin Zazdrości
8008	Metin Duszy
8009	Metin Cienia
8010	Metin Twardości
8011	Metin Diabła
8012	Metin Upadku
8013	Metin Śmierci
8014	Metin Morderstwa
8015	Metin Twardości
8016	Metin Diabła
8017	Metin Upadku
8018	Metin Śmierci
8019	Metin Morderstwa
8020	Kamień Shinsoo
8021	Kamień Jinno
8022	Kamień Chunjo
8023	Kamień Imperialny
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin Góry
8032	Metin Zemsty
8033	Metin Samotności
8034	Metin Pychy
8035	Metin Zbawienia
8036	Metin Zdrady
8037	Metin Rozgoryczenia
8038	Metin Odwetu
8039	Metin Pychy
8040	Metin Zawiści
8041	Wielkanocny Metin
8042	Wielkanocny Metin
8043	Wielkanocny Metin
8044	Wielkanocny Metin
8045	Wielkanocny Metin
8046	Wielkanocny Metin
8047	Wielkanocny Metin
8048	Wielkanocny Metin
8049	Wielkanocny Metin
8050	Wielkanocny Metin
8051	Metin Mroku
8052	Metin ¯aru
8053	Metin Próżności
8054	Metin Gniewu
8055	Metin Nieszczęścia
8056	Metin Podłości
8057	Metin Purgatorium
8058	Metin Chłodu
